prolific_id,condition,jatos_id,itemnum,items,times,firsttime,category,starttime,shortlist,rt,listnum,gender,ageText,age,perseveration,num_valid_responses,is_repeat,proportion_repeat
60ff78f6695b4e27b7eb17bb,Delayed,652,21,giraffe,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.834,2,F,25,young,0,37,TRUE,0.540540541
60ff78f6695b4e27b7eb17bb,Delayed,652,22,hippopotamus,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.427,2,F,25,young,0,37,TRUE,0.540540541
60ff78f6695b4e27b7eb17bb,Delayed,652,23,rhinoceros,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.295,2,F,25,young,0,37,FALSE,0.540540541
60ff78f6695b4e27b7eb17bb,Delayed,652,24,dinosaur,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.138,2,F,25,young,0,37,FALSE,0.540540541
60ff78f6695b4e27b7eb17bb,Delayed,652,25,duck,1.68E+12,1.68E+12,Animals,1.68E+12,0,4.729,2,F,25,young,0,37,FALSE,0.540540541
60ff78f6695b4e27b7eb17bb,Delayed,652,26,dingo,1.68E+12,1.68E+12,Animals,1.68E+12,0,4.237,2,F,25,young,0,37,FALSE,0.540540541
60ff78f6695b4e27b7eb17bb,Delayed,652,27,pig,1.68E+12,1.68E+12,Animals,1.68E+12,0,3.946,2,F,25,young,0,37,TRUE,0.540540541
60ff78f6695b4e27b7eb17bb,Delayed,652,28,chicken,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.302,2,F,25,young,0,37,TRUE,0.540540541
60ff78f6695b4e27b7eb17bb,Delayed,652,29,cow,1.68E+12,1.68E+12,Animals,1.68E+12,0,0.468,2,F,25,young,0,37,TRUE,0.540540541
60ff78f6695b4e27b7eb17bb,Delayed,652,30,sheep,1.68E+12,1.68E+12,Animals,1.68E+12,0,0.811,2,F,25,young,0,37,FALSE,0.540540541
60ff78f6695b4e27b7eb17bb,Delayed,652,31,goat,1.68E+12,1.68E+12,Animals,1.68E+12,0,8.152,2,F,25,young,0,37,FALSE,0.540540541
60ff78f6695b4e27b7eb17bb,Delayed,652,32,iguana,1.68E+12,1.68E+12,Animals,1.68E+12,0,5.656,2,F,25,young,0,37,FALSE,0.540540541
60ff78f6695b4e27b7eb17bb,Delayed,652,33,gecko,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.112,2,F,25,young,0,37,TRUE,0.540540541
60ff78f6695b4e27b7eb17bb,Delayed,652,34,chameleon,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.245,2,F,25,young,0,37,FALSE,0.540540541
60ff78f6695b4e27b7eb17bb,Delayed,652,35,penguin,1.68E+12,1.68E+12,Animals,1.68E+12,0,13.054,2,F,25,young,0,37,TRUE,0.540540541
60ff78f6695b4e27b7eb17bb,Delayed,652,36,walrus,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.361,2,F,25,young,0,37,FALSE,0.540540541
60ff78f6695b4e27b7eb17bb,Delayed,652,37,raccoon,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.516,2,F,25,young,0,37,FALSE,0.540540541
60ff78f6695b4e27b7eb17bb,Delayed,538,1,zebra,1.68E+12,1.68E+12,Animals,1.68E+12,0,3.195,1,F,25,young,0,35,TRUE,
60ff78f6695b4e27b7eb17bb,Delayed,538,2,lion,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.24,1,F,25,young,0,35,TRUE,
60ff78f6695b4e27b7eb17bb,Delayed,538,3,cat,1.68E+12,1.68E+12,Animals,1.68E+12,0,0.832,1,F,25,young,0,35,TRUE,
60ff78f6695b4e27b7eb17bb,Delayed,538,4,dog,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.176,1,F,25,young,0,35,TRUE,
60ff78f6695b4e27b7eb17bb,Delayed,538,5,tiger,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.872,1,F,25,young,0,35,TRUE,
60ff78f6695b4e27b7eb17bb,Delayed,538,6,hippopotamus,1.68E+12,1.68E+12,Animals,1.68E+12,0,0.952,1,F,25,young,0,35,TRUE,
60ff78f6695b4e27b7eb17bb,Delayed,538,7,giraffe,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.488,1,F,25,young,0,35,TRUE,
60ff78f6695b4e27b7eb17bb,Delayed,538,8,bird,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.841,1,F,25,young,0,35,TRUE,
60ff78f6695b4e27b7eb17bb,Delayed,538,9,rabbit,1.68E+12,1.68E+12,Animals,1.68E+12,0,0.984,1,F,25,young,0,35,FALSE,
60ff78f6695b4e27b7eb17bb,Delayed,538,10,elephant,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.56,1,F,25,young,0,35,FALSE,
60ff78f6695b4e27b7eb17bb,Delayed,538,11,lizard,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.336,1,F,25,young,0,35,FALSE,
60ff78f6695b4e27b7eb17bb,Delayed,538,12,gecko,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.04,1,F,25,young,0,35,TRUE,
60ff78f6695b4e27b7eb17bb,Delayed,538,13,parrot,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.488,1,F,25,young,0,35,TRUE,
60ff78f6695b4e27b7eb17bb,Delayed,538,14,panda,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.352,1,F,25,young,0,35,FALSE,
60ff78f6695b4e27b7eb17bb,Delayed,538,15,bear,1.68E+12,1.68E+12,Animals,1.68E+12,0,0.76,1,F,25,young,0,35,TRUE,
60ff78f6695b4e27b7eb17bb,Delayed,538,16,pig,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.312,1,F,25,young,0,35,TRUE,
60ff78f6695b4e27b7eb17bb,Delayed,538,17,chicken,1.68E+12,1.68E+12,Animals,1.68E+12,0,0.896,1,F,25,young,0,35,TRUE,
60ff78f6695b4e27b7eb17bb,Delayed,538,18,goose,1.68E+12,1.68E+12,Animals,1.68E+12,0,0.84,1,F,25,young,0,35,FALSE,
60ff78f6695b4e27b7eb17bb,Delayed,538,19,hamster,1.68E+12,1.68E+12,Animals,1.68E+12,0,4.712,1,F,25,young,0,35,FALSE,
60ff78f6695b4e27b7eb17bb,Delayed,538,20,gerbil,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.088,1,F,25,young,0,35,TRUE,
60ff78f6695b4e27b7eb17bb,Delayed,538,21,mink,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.104,1,F,25,young,0,35,TRUE,
60ff78f6695b4e27b7eb17bb,Delayed,538,22,cow,1.68E+12,1.68E+12,Animals,1.68E+12,0,3.464,1,F,25,young,0,35,TRUE,
60ff78f6695b4e27b7eb17bb,Delayed,538,23,chick,1.68E+12,1.68E+12,Animals,1.68E+12,0,3.28,1,F,25,young,0,35,FALSE,
60ff78f6695b4e27b7eb17bb,Delayed,538,24,pony,1.68E+12,1.68E+12,Animals,1.68E+12,0,3.128,1,F,25,young,0,35,FALSE,
60ff78f6695b4e27b7eb17bb,Delayed,538,25,horse,1.68E+12,1.68E+12,Animals,1.68E+12,0,0.896,1,F,25,young,0,35,FALSE,
60ff78f6695b4e27b7eb17bb,Delayed,538,26,bull,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.2,1,F,25,young,0,35,FALSE,
60ff78f6695b4e27b7eb17bb,Delayed,538,27,ape,1.68E+12,1.68E+12,Animals,1.68E+12,0,4.672,1,F,25,young,0,35,TRUE,
60ff78f6695b4e27b7eb17bb,Delayed,538,28,monkey,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.833,1,F,25,young,0,35,TRUE,
60ff78f6695b4e27b7eb17bb,Delayed,538,29,penguin,1.68E+12,1.68E+12,Animals,1.68E+12,0,8.311,1,F,25,young,0,35,TRUE,
60ff78f6695b4e27b7eb17bb,Delayed,538,30,polarbear,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.496,1,F,25,young,0,35,FALSE,
60ff78f6695b4e27b7eb17bb,Delayed,538,31,vulture,1.68E+12,1.68E+12,Animals,1.68E+12,0,12.535,1,F,25,young,0,35,FALSE,
60ff78f6695b4e27b7eb17bb,Delayed,538,32,fish,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.832,1,F,25,young,0,35,FALSE,
60ff78f6695b4e27b7eb17bb,Delayed,538,33,turtle,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.28,1,F,25,young,0,35,TRUE,
60ff78f6695b4e27b7eb17bb,Delayed,538,34,otter,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.033,1,F,25,young,0,35,FALSE,
60ff78f6695b4e27b7eb17bb,Delayed,538,35,whale,1.68E+12,1.68E+12,Animals,1.68E+12,0,3.463,1,F,25,young,0,35,FALSE,
610000c595c5a1847c235e17,Immediate,408,1,dog,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.508,1,F,21,young,0,32,TRUE,
610000c595c5a1847c235e17,Immediate,408,2,cat,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.011,1,F,21,young,0,32,TRUE,
610000c595c5a1847c235e17,Immediate,408,3,lion,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.822,1,F,21,young,0,32,TRUE,
610000c595c5a1847c235e17,Immediate,408,4,tiger,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.351,1,F,21,young,0,32,TRUE,
610000c595c5a1847c235e17,Immediate,408,5,rabbit,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.308,1,F,21,young,0,32,TRUE,
610000c595c5a1847c235e17,Immediate,408,6,parrot,1.68E+12,1.68E+12,Animals,1.68E+12,0,4.947,1,F,21,young,0,32,TRUE,
610000c595c5a1847c235e17,Immediate,408,7,cow,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.836,1,F,21,young,0,32,TRUE,
610000c595c5a1847c235e17,Immediate,408,8,horse,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.124,1,F,21,young,0,32,TRUE,
610000c595c5a1847c235e17,Immediate,408,9,pig,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.555,1,F,21,young,0,32,TRUE,
610000c595c5a1847c235e17,Immediate,408,11,goat,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.739,1,F,21,young,0,32,TRUE,
610000c595c5a1847c235e17,Immediate,408,12,sheep,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.428,1,F,21,young,0,32,FALSE,
610000c595c5a1847c235e17,Immediate,408,13,lamb,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.288,1,F,21,young,0,32,FALSE,
610000c595c5a1847c235e17,Immediate,408,14,donkey,1.68E+12,1.68E+12,Animals,1.68E+12,0,4.002,1,F,21,young,0,32,TRUE,
610000c595c5a1847c235e17,Immediate,408,15,llama,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.973,1,F,21,young,0,32,TRUE,
610000c595c5a1847c235e17,Immediate,408,16,alpaca,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.381,1,F,21,young,0,32,TRUE,
610000c595c5a1847c235e17,Immediate,408,17,cockatiel,1.68E+12,1.68E+12,Animals,1.68E+12,0,4.926,1,F,21,young,0,32,TRUE,
610000c595c5a1847c235e17,Immediate,408,18,ferret,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.942,1,F,21,young,0,32,TRUE,
610000c595c5a1847c235e17,Immediate,408,19,hamster,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.726,1,F,21,young,0,32,TRUE,
610000c595c5a1847c235e17,Immediate,408,20,rhinoceros,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.906,1,F,21,young,0,32,FALSE,
610000c595c5a1847c235e17,Immediate,408,21,elephant,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.822,1,F,21,young,0,32,FALSE,
610000c595c5a1847c235e17,Immediate,408,22,zebra,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.872,1,F,21,young,0,32,TRUE,
610000c595c5a1847c235e17,Immediate,408,23,otter,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.206,1,F,21,young,0,32,FALSE,
610000c595c5a1847c235e17,Immediate,408,24,deer,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.064,1,F,21,young,0,32,FALSE,
610000c595c5a1847c235e17,Immediate,408,25,falcon,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.023,1,F,21,young,0,32,FALSE,
610000c595c5a1847c235e17,Immediate,408,26,hawk,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.933,1,F,21,young,0,32,FALSE,
610000c595c5a1847c235e17,Immediate,408,27,pigeon,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.561,1,F,21,young,0,32,FALSE,
610000c595c5a1847c235e17,Immediate,408,28,alligator,1.68E+12,1.68E+12,Animals,1.68E+12,0,9.249,1,F,21,young,0,32,TRUE,
610000c595c5a1847c235e17,Immediate,408,29,kangaroo,1.68E+12,1.68E+12,Animals,1.68E+12,0,4.239,1,F,21,young,0,32,FALSE,
610000c595c5a1847c235e17,Immediate,408,30,bull,1.68E+12,1.68E+12,Animals,1.68E+12,0,4.466,1,F,21,young,0,32,FALSE,
610000c595c5a1847c235e17,Immediate,408,31,okapi,1.68E+12,1.68E+12,Animals,1.68E+12,0,7.429,1,F,21,young,0,32,TRUE,
610000c595c5a1847c235e17,Immediate,408,32,buffalo,1.68E+12,1.68E+12,Animals,1.68E+12,0,4.784,1,F,21,young,0,32,FALSE,
610000c595c5a1847c235e17,Immediate,408,33,wolf,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.947,1,F,21,young,0,32,FALSE,
610000c595c5a1847c235e17,Immediate,408,1,cat,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.764,2,F,21,young,0,36,TRUE,0.527777778
610000c595c5a1847c235e17,Immediate,408,2,dog,1.68E+12,1.68E+12,Animals,1.68E+12,0,0.77,2,F,21,young,0,36,TRUE,0.527777778
610000c595c5a1847c235e17,Immediate,408,3,zebra,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.029,2,F,21,young,0,36,TRUE,0.527777778
610000c595c5a1847c235e17,Immediate,408,4,lion,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.58,2,F,21,young,0,36,TRUE,0.527777778
610000c595c5a1847c235e17,Immediate,408,5,tiger,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.194,2,F,21,young,0,36,TRUE,0.527777778
610000c595c5a1847c235e17,Immediate,408,6,koala,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.242,2,F,21,young,0,36,FALSE,0.527777778
610000c595c5a1847c235e17,Immediate,408,7,blackbear,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.285,2,F,21,young,0,36,FALSE,0.527777778
610000c595c5a1847c235e17,Immediate,408,8,brownbear,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.074,2,F,21,young,0,36,FALSE,0.527777778
610000c595c5a1847c235e17,Immediate,408,9,polarbear,1.68E+12,1.68E+12,Animals,1.68E+12,0,4.255,2,F,21,young,0,36,FALSE,0.527777778
610000c595c5a1847c235e17,Immediate,408,10,parrot,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.655,2,F,21,young,0,36,TRUE,0.527777778
610000c595c5a1847c235e17,Immediate,408,11,cockatiel,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.52,2,F,21,young,0,36,TRUE,0.527777778
610000c595c5a1847c235e17,Immediate,408,12,cockatoo,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.507,2,F,21,young,0,36,FALSE,0.527777778
610000c595c5a1847c235e17,Immediate,408,13,parakeet,1.68E+12,1.68E+12,Animals,1.68E+12,0,3.618,2,F,21,young,0,36,FALSE,0.527777778
610000c595c5a1847c235e17,Immediate,408,14,ferret,1.68E+12,1.68E+12,Animals,1.68E+12,0,3.25,2,F,21,young,0,36,TRUE,0.527777778
610000c595c5a1847c235e17,Immediate,408,15,rabbit,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.001,2,F,21,young,0,36,TRUE,0.527777778
610000c595c5a1847c235e17,Immediate,408,16,hamster,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.431,2,F,21,young,0,36,TRUE,0.527777778
610000c595c5a1847c235e17,Immediate,408,17,guineapig,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.687,2,F,21,young,0,36,FALSE,0.527777778
610000c595c5a1847c235e17,Immediate,408,18,chinchilla,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.926,2,F,21,young,0,36,FALSE,0.527777778
610000c595c5a1847c235e17,Immediate,408,19,fish,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.81,2,F,21,young,0,36,FALSE,0.527777778
610000c595c5a1847c235e17,Immediate,408,20,okapi,1.68E+12,1.68E+12,Animals,1.68E+12,0,5.059,2,F,21,young,0,36,TRUE,0.527777778
610000c595c5a1847c235e17,Immediate,408,21,alligator,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.054,2,F,21,young,0,36,TRUE,0.527777778
610000c595c5a1847c235e17,Immediate,408,22,crocodile,1.68E+12,1.68E+12,Animals,1.68E+12,0,3.864,2,F,21,young,0,36,FALSE,0.527777778
610000c595c5a1847c235e17,Immediate,408,23,puma,1.68E+12,1.68E+12,Animals,1.68E+12,0,3.271,2,F,21,young,0,36,FALSE,0.527777778
610000c595c5a1847c235e17,Immediate,408,24,leopard,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.827,2,F,21,young,0,36,FALSE,0.527777778
610000c595c5a1847c235e17,Immediate,408,25,cheetah,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.402,2,F,21,young,0,36,FALSE,0.527777778
610000c595c5a1847c235e17,Immediate,408,26,chipmunk,1.68E+12,1.68E+12,Animals,1.68E+12,0,8.569,2,F,21,young,0,36,FALSE,0.527777778
610000c595c5a1847c235e17,Immediate,408,27,squirrel,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.954,2,F,21,young,0,36,FALSE,0.527777778
610000c595c5a1847c235e17,Immediate,408,28,raccoon,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.538,2,F,21,young,0,36,FALSE,0.527777778
610000c595c5a1847c235e17,Immediate,408,29,opossum,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.321,2,F,21,young,0,36,FALSE,0.527777778
610000c595c5a1847c235e17,Immediate,408,30,horse,1.68E+12,1.68E+12,Animals,1.68E+12,0,4.587,2,F,21,young,0,36,TRUE,0.527777778
610000c595c5a1847c235e17,Immediate,408,31,cow,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.231,2,F,21,young,0,36,TRUE,0.527777778
610000c595c5a1847c235e17,Immediate,408,32,donkey,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.427,2,F,21,young,0,36,TRUE,0.527777778
610000c595c5a1847c235e17,Immediate,408,33,pig,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.241,2,F,21,young,0,36,TRUE,0.527777778
610000c595c5a1847c235e17,Immediate,408,34,goat,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.031,2,F,21,young,0,36,TRUE,0.527777778
610000c595c5a1847c235e17,Immediate,408,35,llama,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.752,2,F,21,young,0,36,TRUE,0.527777778
610000c595c5a1847c235e17,Immediate,408,36,alpaca,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.587,2,F,21,young,0,36,TRUE,0.527777778
61004bf77aff9a6e73bcca30,Immediate,447,1,dog,1.68E+12,1.68E+12,Animals,1.68E+12,0,5.746,1,F,22,young,0,22,FALSE,
61004bf77aff9a6e73bcca30,Immediate,447,2,cat,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.468,1,F,22,young,0,22,TRUE,
61004bf77aff9a6e73bcca30,Immediate,447,3,zebra,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.956,1,F,22,young,0,22,TRUE,
61004bf77aff9a6e73bcca30,Immediate,447,4,rabbit,1.68E+12,1.68E+12,Animals,1.68E+12,0,3.258,1,F,22,young,0,22,TRUE,
61004bf77aff9a6e73bcca30,Immediate,447,5,snake,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.623,1,F,22,young,0,22,FALSE,
61004bf77aff9a6e73bcca30,Immediate,447,6,spider,1.68E+12,1.68E+12,Animals,1.68E+12,0,3.21,1,F,22,young,0,22,FALSE,
61004bf77aff9a6e73bcca30,Immediate,447,7,rhinoceros,1.68E+12,1.68E+12,Animals,1.68E+12,0,3.095,1,F,22,young,0,22,TRUE,
61004bf77aff9a6e73bcca30,Immediate,447,8,shark,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.035,1,F,22,young,0,22,FALSE,
61004bf77aff9a6e73bcca30,Immediate,447,9,redpanda,1.68E+12,1.68E+12,Animals,1.68E+12,0,6.627,1,F,22,young,0,22,FALSE,
61004bf77aff9a6e73bcca30,Immediate,447,10,panda,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.512,1,F,22,young,0,22,TRUE,
61004bf77aff9a6e73bcca30,Immediate,447,11,bear,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.247,1,F,22,young,0,22,TRUE,
61004bf77aff9a6e73bcca30,Immediate,447,12,monkey,1.68E+12,1.68E+12,Animals,1.68E+12,0,5.621,1,F,22,young,0,22,TRUE,
61004bf77aff9a6e73bcca30,Immediate,447,13,gorilla,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.586,1,F,22,young,0,22,FALSE,
61004bf77aff9a6e73bcca30,Immediate,447,14,lion,1.68E+12,1.68E+12,Animals,1.68E+12,0,6.225,1,F,22,young,0,22,TRUE,
61004bf77aff9a6e73bcca30,Immediate,447,15,cheetah,1.68E+12,1.68E+12,Animals,1.68E+12,0,14.221,1,F,22,young,0,22,TRUE,
61004bf77aff9a6e73bcca30,Immediate,447,16,gecko,1.68E+12,1.68E+12,Animals,1.68E+12,0,6.14,1,F,22,young,0,22,FALSE,
61004bf77aff9a6e73bcca30,Immediate,447,17,deer,1.68E+12,1.68E+12,Animals,1.68E+12,0,8.836,1,F,22,young,0,22,TRUE,
61004bf77aff9a6e73bcca30,Immediate,447,18,horse,1.68E+12,1.68E+12,Animals,1.68E+12,0,3.497,1,F,22,young,0,22,TRUE,
61004bf77aff9a6e73bcca30,Immediate,447,19,cow,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.033,1,F,22,young,0,22,TRUE,
61004bf77aff9a6e73bcca30,Immediate,447,20,pig,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.28,1,F,22,young,0,22,TRUE,
61004bf77aff9a6e73bcca30,Immediate,447,21,sheep,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.702,1,F,22,young,0,22,TRUE,
61004bf77aff9a6e73bcca30,Immediate,447,22,goat,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.487,1,F,22,young,0,22,TRUE,
61004bf77aff9a6e73bcca30,Immediate,447,1,cow,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.69,2,F,22,young,0,21,TRUE,0.714285714
61004bf77aff9a6e73bcca30,Immediate,447,2,sheep,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.542,2,F,22,young,0,21,TRUE,0.714285714
61004bf77aff9a6e73bcca30,Immediate,447,3,donkey,1.68E+12,1.68E+12,Animals,1.68E+12,0,4.334,2,F,22,young,0,21,FALSE,0.714285714
61004bf77aff9a6e73bcca30,Immediate,447,4,horse,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.137,2,F,22,young,0,21,TRUE,0.714285714
61004bf77aff9a6e73bcca30,Immediate,447,5,goat,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.843,2,F,22,young,0,21,TRUE,0.714285714
61004bf77aff9a6e73bcca30,Immediate,447,6,duck,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.491,2,F,22,young,0,21,FALSE,0.714285714
61004bf77aff9a6e73bcca30,Immediate,447,7,pig,1.68E+12,1.68E+12,Animals,1.68E+12,0,8.388,2,F,22,young,0,21,TRUE,0.714285714
61004bf77aff9a6e73bcca30,Immediate,447,8,chicken,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.049,2,F,22,young,0,21,FALSE,0.714285714
61004bf77aff9a6e73bcca30,Immediate,447,9,lion,1.68E+12,1.68E+12,Animals,1.68E+12,0,4.916,2,F,22,young,0,21,TRUE,0.714285714
61004bf77aff9a6e73bcca30,Immediate,447,10,deer,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.789,2,F,22,young,0,21,TRUE,0.714285714
61004bf77aff9a6e73bcca30,Immediate,447,11,zebra,1.68E+12,1.68E+12,Animals,1.68E+12,0,11.378,2,F,22,young,0,21,TRUE,0.714285714
61004bf77aff9a6e73bcca30,Immediate,447,12,giraffe,1.68E+12,1.68E+12,Animals,1.68E+12,0,5.353,2,F,22,young,0,21,FALSE,0.714285714
61004bf77aff9a6e73bcca30,Immediate,447,13,rhinoceros,1.68E+12,1.68E+12,Animals,1.68E+12,0,5.641,2,F,22,young,0,21,TRUE,0.714285714
61004bf77aff9a6e73bcca30,Immediate,447,14,hippopotamus,1.68E+12,1.68E+12,Animals,1.68E+12,0,3.105,2,F,22,young,0,21,FALSE,0.714285714
61004bf77aff9a6e73bcca30,Immediate,447,15,cheetah,1.68E+12,1.68E+12,Animals,1.68E+12,0,9.761,2,F,22,young,0,21,TRUE,0.714285714
61004bf77aff9a6e73bcca30,Immediate,447,16,cat,1.68E+12,1.68E+12,Animals,1.68E+12,0,6.947,2,F,22,young,0,21,TRUE,0.714285714
61004bf77aff9a6e73bcca30,Immediate,447,17,rabbit,1.68E+12,1.68E+12,Animals,1.68E+12,0,3.077,2,F,22,young,0,21,TRUE,0.714285714
61004bf77aff9a6e73bcca30,Immediate,447,18,monkey,1.68E+12,1.68E+12,Animals,1.68E+12,0,3.621,2,F,22,young,0,21,TRUE,0.714285714
61004bf77aff9a6e73bcca30,Immediate,447,19,owl,1.68E+12,1.68E+12,Animals,1.68E+12,0,4.914,2,F,22,young,0,21,FALSE,0.714285714
61004bf77aff9a6e73bcca30,Immediate,447,20,panda,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.427,2,F,22,young,0,21,TRUE,0.714285714
61004bf77aff9a6e73bcca30,Immediate,447,21,bear,1.68E+12,,Animals,1.68E+12,0,1.954,2,F,22,young,0,21,TRUE,0.714285714
610095a43c0a28ad8189d48f,Immediate,423,1,zebra,1.68E+12,1.68E+12,Animals,1.68E+12,0,6.217,1,F,24,young,0,25,FALSE,
610095a43c0a28ad8189d48f,Immediate,423,2,giraffe,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.879,1,F,24,young,0,25,TRUE,
610095a43c0a28ad8189d48f,Immediate,423,3,dog,1.68E+12,1.68E+12,Animals,1.68E+12,0,0.827,1,F,24,young,0,25,TRUE,
610095a43c0a28ad8189d48f,Immediate,423,4,cat,1.68E+12,1.68E+12,Animals,1.68E+12,0,0.729,1,F,24,young,0,25,TRUE,
610095a43c0a28ad8189d48f,Immediate,423,5,horse,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.488,1,F,24,young,0,25,TRUE,
610095a43c0a28ad8189d48f,Immediate,423,6,pig,1.68E+12,1.68E+12,Animals,1.68E+12,0,0.965,1,F,24,young,0,25,FALSE,
610095a43c0a28ad8189d48f,Immediate,423,7,bird,1.68E+12,1.68E+12,Animals,1.68E+12,0,2.831,1,F,24,young,0,25,TRUE,
610095a43c0a28ad8189d48f,Immediate,423,8,duck,1.68E+12,1.68E+12,Animals,1.68E+12,0,1.073,1,F,24,young,0,25,TRUE,
610095a43c0a28ad8189d48f,Immediate,423,9,rabbit,1.68E+12,1.68E+12,Animals,1.68E+12,0,4.23,1,F,24,young,0,25,FALSE,
610095a43c0a28ad8189d48f,Immediate,423,10,lion,1.68E+12,1.68E+12,Animals,1.68E+12,0,7.459,1,F,24,young,0,25,FALSE,
