prolific_id,condition,jatos_id,itemnum,items,times,firsttime,category,starttime,shortlist,rt,listnum,gender,ageText,age,perseveration
61004bf77aff9a6e73bcca30,Immediate,447,18,horse,1684180790065,1684180788170,Animals,1684180708162,0,3.497,1,F,22,young,0
61004bf77aff9a6e73bcca30,Immediate,447,19,cow,1684180791098,1684180790606,Animals,1684180708162,0,1.033,1,F,22,young,0
61004bf77aff9a6e73bcca30,Immediate,447,20,pig,1684180792378,1684180791559,Animals,1684180708162,0,1.28,1,F,22,young,0
61004bf77aff9a6e73bcca30,Immediate,447,21,sheep,1684180794080,1684180793183,Animals,1684180708162,0,1.702,1,F,22,young,0
61004bf77aff9a6e73bcca30,Immediate,447,22,goat,1684180796567,1684180795380,Animals,1684180708162,0,2.487,1,F,22,young,0
61004bf77aff9a6e73bcca30,Immediate,447,1,cow,1684180876641,1684180877236,Animals,1684180873951,0,2.69,2,F,22,young,0
61004bf77aff9a6e73bcca30,Immediate,447,2,sheep,1684180878183,1684180881251,Animals,1684180873951,0,1.542,2,F,22,young,0
61004bf77aff9a6e73bcca30,Immediate,447,3,donkey,1684180882517,1684180883261,Animals,1684180873951,0,4.334,2,F,22,young,0
61004bf77aff9a6e73bcca30,Immediate,447,4,horse,1684180884654,1684180885544,Animals,1684180873951,0,2.137,2,F,22,young,0
61004bf77aff9a6e73bcca30,Immediate,447,5,goat,1684180886497,1684180887214,Animals,1684180873951,0,1.843,2,F,22,young,0
61004bf77aff9a6e73bcca30,Immediate,447,6,duck,1684180887988,1684180890517,Animals,1684180873951,0,1.491,2,F,22,young,0
61004bf77aff9a6e73bcca30,Immediate,447,7,pig,1684180896376,1684180897293,Animals,1684180873951,0,8.388,2,F,22,young,0
61004bf77aff9a6e73bcca30,Immediate,447,8,chicken,1684180898425,1684180902612,Animals,1684180873951,0,2.049,2,F,22,young,0
61004bf77aff9a6e73bcca30,Immediate,447,9,lion,1684180903341,1684180905132,Animals,1684180873951,0,4.916,2,F,22,young,0
61004bf77aff9a6e73bcca30,Immediate,447,10,deer,1684180906130,1684180908908,Animals,1684180873951,0,2.789,2,F,22,young,0
61004bf77aff9a6e73bcca30,Immediate,447,11,zebra,1684180917508,1684180920259,Animals,1684180873951,0,11.378,2,F,22,young,0
61004bf77aff9a6e73bcca30,Immediate,447,12,giraffe,1684180922861,1684180926056,Animals,1684180873951,0,5.353,2,F,22,young,0
61004bf77aff9a6e73bcca30,Immediate,447,13,rhinoceros,1684180928502,1684180929821,Animals,1684180873951,0,5.641,2,F,22,young,0
61004bf77aff9a6e73bcca30,Immediate,447,14,hippopotamus,1684180931607,1684180935934,Animals,1684180873951,0,3.105,2,F,22,young,0
61004bf77aff9a6e73bcca30,Immediate,447,15,cheetah,1684180941368,1684180946729,Animals,1684180873951,0,9.761,2,F,22,young,0
61004bf77aff9a6e73bcca30,Immediate,447,16,cat,1684180948315,1684180949829,Animals,1684180873951,0,6.947,2,F,22,young,0
61004bf77aff9a6e73bcca30,Immediate,447,17,rabbit,1684180951392,1684180954028,Animals,1684180873951,0,3.077,2,F,22,young,0
61004bf77aff9a6e73bcca30,Immediate,447,18,monkey,1684180955013,1684180959428,Animals,1684180873951,0,3.621,2,F,22,young,0
61004bf77aff9a6e73bcca30,Immediate,447,19,owl,1684180959927,1684180961672,Animals,1684180873951,0,4.914,2,F,22,young,0
61004bf77aff9a6e73bcca30,Immediate,447,20,panda,1684180962354,1684180963744,Animals,1684180873951,0,2.427,2,F,22,young,0
61004bf77aff9a6e73bcca30,Immediate,447,21,bear,1684180964308,,Animals,1684180873951,0,1.954,2,F,22,young,0
610095a43c0a28ad8189d48f,Immediate,423,1,zebra,1684175925564,1684175921683,Animals,1684175919347,0,6.217,1,F,24,young,0
610095a43c0a28ad8189d48f,Immediate,423,2,giraffe,1684175927443,1684175926210,Animals,1684175919347,0,1.879,1,F,24,young,0
610095a43c0a28ad8189d48f,Immediate,423,3,dog,1684175928270,1684175927720,Animals,1684175919347,0,0.827,1,F,24,young,0
610095a43c0a28ad8189d48f,Immediate,423,4,cat,1684175928999,1684175928416,Animals,1684175919347,0,0.729,1,F,24,young,0
610095a43c0a28ad8189d48f,Immediate,423,5,horse,1684175930487,1684175929785,Animals,1684175919347,0,1.488,1,F,24,young,0
610095a43c0a28ad8189d48f,Immediate,423,6,pig,1684175931452,1684175930730,Animals,1684175919347,0,0.965,1,F,24,young,0
610095a43c0a28ad8189d48f,Immediate,423,7,bird,1684175934283,1684175933706,Animals,1684175919347,0,2.831,1,F,24,young,0
610095a43c0a28ad8189d48f,Immediate,423,8,duck,1684175935356,1684175934713,Animals,1684175919347,0,1.073,1,F,24,young,0
610095a43c0a28ad8189d48f,Immediate,423,9,rabbit,1684175939586,1684175938646,Animals,1684175919347,0,4.23,1,F,24,young,0
610095a43c0a28ad8189d48f,Immediate,423,10,lion,1684175947045,1684175946317,Animals,1684175919347,0,7.459,1,F,24,young,0
610095a43c0a28ad8189d48f,Immediate,423,11,rhinoceros,1684175948691,1684175947585,Animals,1684175919347,0,1.646,1,F,24,young,0
610095a43c0a28ad8189d48f,Immediate,423,12,shark,1684175951134,1684175950373,Animals,1684175919347,0,2.443,1,F,24,young,0
610095a43c0a28ad8189d48f,Immediate,423,13,fish,1684175954430,1684175953846,Animals,1684175919347,0,3.296,1,F,24,young,0
610095a43c0a28ad8189d48f,Immediate,423,14,dolphin,1684175956918,1684175955794,Animals,1684175919347,0,2.488,1,F,24,young,0
610095a43c0a28ad8189d48f,Immediate,423,15,whale,1684175957945,1684175957169,Animals,1684175919347,0,1.027,1,F,24,young,0
610095a43c0a28ad8189d48f,Immediate,423,16,guineapig,1684175963310,1684175960998,Animals,1684175919347,0,5.365,1,F,24,young,0
610095a43c0a28ad8189d48f,Immediate,423,17,ferret,1684175971287,1684175967514,Animals,1684175919347,0,7.977,1,F,24,young,0
610095a43c0a28ad8189d48f,Immediate,423,18,jellyfish,1684175978620,1684175976959,Animals,1684175919347,0,7.333,1,F,24,young,0
610095a43c0a28ad8189d48f,Immediate,423,19,shrimp,1684175980654,1684175978858,Animals,1684175919347,0,2.034,1,F,24,young,0
610095a43c0a28ad8189d48f,Immediate,423,20,turtle,1684175983245,1684175982147,Animals,1684175919347,0,2.591,1,F,24,young,0
610095a43c0a28ad8189d48f,Immediate,423,21,alligator,1684175987556,1684175984717,Animals,1684175919347,0,4.311,1,F,24,young,0
610095a43c0a28ad8189d48f,Immediate,423,22,panther,1684175989742,1684175988913,Animals,1684175919347,0,2.186,1,F,24,young,0
610095a43c0a28ad8189d48f,Immediate,423,23,bull,1684175994235,1684175993509,Animals,1684175919347,0,4.493,1,F,24,young,0
610095a43c0a28ad8189d48f,Immediate,423,24,ram,1684175994941,1684175994388,Animals,1684175919347,0,0.706,1,F,24,young,0
610095a43c0a28ad8189d48f,Immediate,423,25,lamb,1684175996865,1684175996138,Animals,1684175919347,0,1.924,1,F,24,young,0
610095a43c0a28ad8189d48f,Immediate,423,1,dog,1684176077983,1684176078166,Animals,1684176074176,0,3.807,2,F,24,young,0
610095a43c0a28ad8189d48f,Immediate,423,2,cat,1684176079111,1684176079390,Animals,1684176074176,0,1.128,2,F,24,young,0
610095a43c0a28ad8189d48f,Immediate,423,3,alligator,1684176081463,1684176083057,Animals,1684176074176,0,2.352,2,F,24,young,0
610095a43c0a28ad8189d48f,Immediate,423,4,horse,1684176083664,1684176083841,Animals,1684176074176,0,2.201,2,F,24,young,0
610095a43c0a28ad8189d48f,Immediate,423,5,duck,1684176084464,1684176084726,Animals,1684176074176,0,0.8,2,F,24,young,0
610095a43c0a28ad8189d48f,Immediate,423,6,bird,1684176085326,1684176087552,Animals,1684176074176,0,0.862,2,F,24,young,0
610095a43c0a28ad8189d48f,Immediate,423,7,fish,1684176088124,1684176088491,Animals,1684176074176,0,2.798,2,F,24,young,0
610095a43c0a28ad8189d48f,Immediate,423,8,shark,1684176089192,1684176089336,Animals,1684176074176,0,1.068,2,F,24,young,0
610095a43c0a28ad8189d48f,Immediate,423,9,dolphin,1684176090668,1684176090849,Animals,1684176074176,0,1.476,2,F,24,young,0
610095a43c0a28ad8189d48f,Immediate,423,10,whale,1684176092254,1684176093837,Animals,1684176074176,0,1.586,2,F,24,young,0
610095a43c0a28ad8189d48f,Immediate,423,11,seaotter,1684176095061,1684176096572,Animals,1684176074176,0,2.807,2,F,24,young,0
610095a43c0a28ad8189d48f,Immediate,423,12,sealion,1684176097865,1684176099574,Animals,1684176074176,0,2.804,2,F,24,young,0
610095a43c0a28ad8189d48f,Immediate,423,13,jellyfish,1684176100907,1684176101155,Animals,1684176074176,0,3.042,2,F,24,young,0
610095a43c0a28ad8189d48f,Immediate,423,14,shrimp,1684176102835,1684176103312,Animals,1684176074176,0,1.928,2,F,24,young,0
610095a43c0a28ad8189d48f,Immediate,423,15,giraffe,1684176104590,1684176106078,Animals,1684176074176,0,1.755,2,F,24,young,0
610095a43c0a28ad8189d48f,Immediate,423,16,rhinoceros,1684176108644,1684176109918,Animals,1684176074176,0,4.054,2,F,24,young,0
610095a43c0a28ad8189d48f,Immediate,423,17,sloth,1684176110616,1684176110855,Animals,1684176074176,0,1.972,2,F,24,young,0
610095a43c0a28ad8189d48f,Immediate,423,18,bat,1684176111840,1684176113898,Animals,1684176074176,0,1.224,2,F,24,young,0
610095a43c0a28ad8189d48f,Immediate,423,19,polarbear,1684176117112,1684176120972,Animals,1684176074176,0,5.272,2,F,24,young,0
610095a43c0a28ad8189d48f,Immediate,423,20,butterfly,1684176122978,1684176125862,Animals,1684176074176,0,5.866,2,F,24,young,0
610095a43c0a28ad8189d48f,Immediate,423,21,penguin,1684176128004,1684176131164,Animals,1684176074176,0,5.026,2,F,24,young,0
610095a43c0a28ad8189d48f,Immediate,423,22,turtle,1684176132832,1684176135428,Animals,1684176074176,0,4.828,2,F,24,young,0
610095a43c0a28ad8189d48f,Immediate,423,23,duck,1684176136212,1684176144118,Animals,1684176074176,0,3.38,2,F,24,young,1
610095a43c0a28ad8189d48f,Immediate,423,24,panther,1684176144912,1684176149805,Animals,1684176074176,0,8.7,2,F,24,young,0
610095a43c0a28ad8189d48f,Immediate,423,25,bee,1684176150176,1684176155807,Animals,1684176074176,0,5.264,2,F,24,young,0
610095a43c0a28ad8189d48f,Immediate,423,26,fox,1684176156346,1684176156648,Animals,1684176074176,0,6.17,2,F,24,young,0
61019c7bfef4b6c8de7d5f55,Delayed,657,1,flamingo,1684694142835,1684694141590,Animals,1684694140034,0,2.801,2,F,19,young,0
61019c7bfef4b6c8de7d5f55,Delayed,657,2,giraffe,1684694144627,1684694143304,Animals,1684694140034,0,1.792,2,F,19,young,0
61019c7bfef4b6c8de7d5f55,Delayed,657,3,monkey,1684694151261,1684694150310,Animals,1684694140034,0,6.634,2,F,19,young,0
61019c7bfef4b6c8de7d5f55,Delayed,657,4,chimpanzee,1684694153624,1684694151406,Animals,1684694140034,0,2.363,2,F,19,young,0
61019c7bfef4b6c8de7d5f55,Delayed,657,5,dolphin,1684694156242,1684694154124,Animals,1684694140034,0,2.618,2,F,19,young,0
61019c7bfef4b6c8de7d5f55,Delayed,657,6,penguin,1684694157790,1684694156431,Animals,1684694140034,0,1.548,2,F,19,young,0
61019c7bfef4b6c8de7d5f55,Delayed,657,7,dog,1684694159390,1684694158973,Animals,1684694140034,0,1.6,2,F,19,young,0
61019c7bfef4b6c8de7d5f55,Delayed,657,8,cat,1684694160410,1684694159880,Animals,1684694140034,0,1.02,2,F,19,young,0
61019c7bfef4b6c8de7d5f55,Delayed,657,9,lizard,1684694161955,1684694160744,Animals,1684694140034,0,1.545,2,F,19,young,0
61019c7bfef4b6c8de7d5f55,Delayed,657,10,fish,1684694165674,1684694165050,Animals,1684694140034,0,3.719,2,F,19,young,0
61019c7bfef4b6c8de7d5f55,Delayed,657,11,starfish,1684694168059,1684694165946,Animals,1684694140034,0,2.385,2,F,19,young,0
61019c7bfef4b6c8de7d5f55,Delayed,657,12,seahorse,1684694170100,1684694168202,Animals,1684694140034,0,2.041,2,F,19,young,0
61019c7bfef4b6c8de7d5f55,Delayed,657,13,octopus,1684694173575,1684694170345,Animals,1684694140034,0,3.475,2,F,19,young,0
61019c7bfef4b6c8de7d5f55,Delayed,657,14,sealion,1684694177718,1684694175399,Animals,1684694140034,0,4.143,2,F,19,young,0
61019c7bfef4b6c8de7d5f55,Delayed,657,15,lion,1684694178774,1684694178019,Animals,1684694140034,0,1.056,2,F,19,young,0
61019c7bfef4b6c8de7d5f55,Delayed,657,16,tiger,1684694179978,1684694179252,Animals,1684694140034,0,1.204,2,F,19,young,0
61019c7bfef4b6c8de7d5f55,Delayed,657,17,leopard,1684694191311,1684694182596,Animals,1684694140034,0,11.333,2,F,19,young,0
61019c7bfef4b6c8de7d5f55,Delayed,657,18,elephant,1684694194666,1684694193059,Animals,1684694140034,0,3.355,2,F,19,young,0
61019c7bfef4b6c8de7d5f55,Delayed,657,19,seagull,1684694199177,1684694197276,Animals,1684694140034,0,4.511,2,F,19,young,0
61019c7bfef4b6c8de7d5f55,Delayed,657,20,blobfish,1684694213256,1684694211122,Animals,1684694140034,0,14.079,2,F,19,young,0
61019c7bfef4b6c8de7d5f55,Delayed,657,21,clownfish,1684694214969,1684694213424,Animals,1684694140034,0,1.713,2,F,19,young,0
61019c7bfef4b6c8de7d5f55,Delayed,657,22,rabbit,1684694224677,1684694223766,Animals,1684694140034,0,9.708,2,F,19,young,0
61019c7bfef4b6c8de7d5f55,Delayed,657,23,guineapig,1684694229915,1684694226938,Animals,1684694140034,0,5.238,2,F,19,young,0
61019c7bfef4b6c8de7d5f55,Delayed,555,1,flamingo,1684523357087,1684523354950,Animals,1684523353099,0,3.988,1,F,19,young,0
61019c7bfef4b6c8de7d5f55,Delayed,555,2,koala,1684523359904,1684523359157,Animals,1684523353099,0,2.817,1,F,19,young,0
61019c7bfef4b6c8de7d5f55,Delayed,555,3,cat,1684523361001,1684523360273,Animals,1684523353099,0,1.097,1,F,19,young,0
61019c7bfef4b6c8de7d5f55,Delayed,555,4,dog,1684523362235,1684523361520,Animals,1684523353099,0,1.234,1,F,19,young,0
61019c7bfef4b6c8de7d5f55,Delayed,555,5,fish,1684523364352,1684523363758,Animals,1684523353099,0,2.117,1,F,19,young,0
61019c7bfef4b6c8de7d5f55,Delayed,555,6,giraffe,1684523367445,1684523365737,Animals,1684523353099,0,3.093,1,F,19,young,0
61019c7bfef4b6c8de7d5f55,Delayed,555,7,horse,1684523368889,1684523368049,Animals,1684523353099,0,1.444,1,F,19,young,0
61019c7bfef4b6c8de7d5f55,Delayed,555,8,starfish,1684523376032,1684523373691,Animals,1684523353099,0,7.143,1,F,19,young,0
61019c7bfef4b6c8de7d5f55,Delayed,555,9,octopus,1684523383832,1684523377311,Animals,1684523353099,0,7.8,1,F,19,young,0
61019c7bfef4b6c8de7d5f55,Delayed,555,10,turtle,1684523389971,1684523385011,Animals,1684523353099,0,6.139,1,F,19,young,0
61019c7bfef4b6c8de7d5f55,Delayed,555,11,sealion,1684523396753,1684523394579,Animals,1684523353099,0,6.782,1,F,19,young,0
61019c7bfef4b6c8de7d5f55,Delayed,555,12,lion,1684523397995,1684523397130,Animals,1684523353099,0,1.242,1,F,19,young,0
61019c7bfef4b6c8de7d5f55,Delayed,555,13,tiger,1684523398981,1684523398306,Animals,1684523353099,0,0.986,1,F,19,young,0
61019c7bfef4b6c8de7d5f55,Delayed,555,14,sloth,1684523401355,1684523400401,Animals,1684523353099,0,2.374,1,F,19,young,0
61019c7bfef4b6c8de7d5f55,Delayed,555,15,caterpillar,1684523403761,1684523402173,Animals,1684523353099,0,2.406,1,F,19,young,0
61019c7bfef4b6c8de7d5f55,Delayed,555,16,butterfly,1684523407859,1684523404169,Animals,1684523353099,0,4.098,1,F,19,young,0
61019c7bfef4b6c8de7d5f55,Delayed,555,17,ant,1684523410895,1684523410405,Animals,1684523353099,0,3.036,1,F,19,young,0
61019c7bfef4b6c8de7d5f55,Delayed,555,18,bee,1684523412429,1684523411863,Animals,1684523353099,0,1.534,1,F,19,young,0
61019c7bfef4b6c8de7d5f55,Delayed,555,19,wasp,1684523416200,1684523415389,Animals,1684523353099,0,3.771,1,F,19,young,0
61019c7bfef4b6c8de7d5f55,Delayed,555,20,lizard,1684523421902,1684523420639,Animals,1684523353099,0,5.702,1,F,19,young,0
61019c7bfef4b6c8de7d5f55,Delayed,555,21,bird,1684523423109,1684523422490,Animals,1684523353099,0,1.207,1,F,19,young,0
61019c7bfef4b6c8de7d5f55,Delayed,555,22,worm,1684523428976,1684523428329,Animals,1684523353099,0,5.867,1,F,19,young,0
61019c7bfef4b6c8de7d5f55,Delayed,555,23,monkey,1684523434542,1684523433523,Animals,1684523353099,0,5.566,1,F,19,young,0
61019c7bfef4b6c8de7d5f55,Delayed,555,24,chimpanzee,1684523437012,1684523435041,Animals,1684523353099,0,2.47,1,F,19,young,0
61019c7bfef4b6c8de7d5f55,Delayed,555,25,gorilla,1684523440574,1684523439667,Animals,1684523353099,0,3.562,1,F,19,young,0
61019c7bfef4b6c8de7d5f55,Delayed,555,26,elephant,1684523442334,1684523440999,Animals,1684523353099,0,1.76,1,F,19,young,0
6101b0045f55decb70142341,Immediate,410,1,dog,1684173545640,1684173545153,Animals,1684173542938,0,2.702,1,F,25,young,0
6101b0045f55decb70142341,Immediate,410,2,cat,1684173546759,1684173545951,Animals,1684173542938,0,1.119,1,F,25,young,0
6101b0045f55decb70142341,Immediate,410,3,horse,1684173548279,1684173547632,Animals,1684173542938,0,1.52,1,F,25,young,0
6101b0045f55decb70142341,Immediate,410,4,elephant,1684173551143,1684173548751,Animals,1684173542938,0,2.864,1,F,25,young,0
6101b0045f55decb70142341,Immediate,410,5,mouse,1684173552047,1684173551375,Animals,1684173542938,0,0.904,1,F,25,young,0
6101b0045f55decb70142341,Immediate,410,6,rat,1684173552679,1684173552240,Animals,1684173542938,0,0.632,1,F,25,young,0
6101b0045f55decb70142341,Immediate,410,7,boar,1684173554607,1684173554071,Animals,1684173542938,0,1.928,1,F,25,young,0
6101b0045f55decb70142341,Immediate,410,8,pig,1684173555399,1684173554927,Animals,1684173542938,0,0.792,1,F,25,young,0
6101b0045f55decb70142341,Immediate,410,9,fish,1684173556327,1684173555735,Animals,1684173542938,0,0.928,1,F,25,young,0
6101b0045f55decb70142341,Immediate,410,10,snake,1684173557871,1684173557359,Animals,1684173542938,0,1.544,1,F,25,young,0
6101b0045f55decb70142341,Immediate,410,11,bird,1684173558735,1684173558135,Animals,1684173542938,0,0.864,1,F,25,young,0
6101b0045f55decb70142341,Immediate,410,12,leopard,1684173561191,1684173560239,Animals,1684173542938,0,2.456,1,F,25,young,0
6101b0045f55decb70142341,Immediate,410,13,tiger,1684173561999,1684173561375,Animals,1684173542938,0,0.808,1,F,25,young,0
6101b0045f55decb70142341,Immediate,410,14,frog,1684173565039,1684173564191,Animals,1684173542938,0,3.04,1,F,25,young,0
6101b0045f55decb70142341,Immediate,410,15,toad,1684173566127,1684173565303,Animals,1684173542938,0,1.088,1,F,25,young,0
6101b0045f55decb70142341,Immediate,410,16,lion,1684173569655,1684173568824,Animals,1684173542938,0,3.528,1,F,25,young,0
6101b0045f55decb70142341,Immediate,410,17,panther,1684173571287,1684173570239,Animals,1684173542938,0,1.632,1,F,25,young,0
6101b0045f55decb70142341,Immediate,410,18,raccoon,1684173573239,1684173571807,Animals,1684173542938,0,1.952,1,F,25,young,0
6101b0045f55decb70142341,Immediate,410,19,alligator,1684173577191,1684173575607,Animals,1684173542938,0,3.952,1,F,25,young,0
6101b0045f55decb70142341,Immediate,410,20,moose,1684173579663,1684173578711,Animals,1684173542938,0,2.472,1,F,25,young,0
6101b0045f55decb70142341,Immediate,410,21,cow,1684173580551,1684173580031,Animals,1684173542938,0,0.888,1,F,25,young,0
6101b0045f55decb70142341,Immediate,410,22,bull,1684173582343,1684173581527,Animals,1684173542938,0,1.792,1,F,25,young,0
6101b0045f55decb70142341,Immediate,410,23,turkey,1684173584327,1684173583023,Animals,1684173542938,0,1.984,1,F,25,young,0
6101b0045f55decb70142341,Immediate,410,24,hen,1684173586743,1684173586167,Animals,1684173542938,0,2.416,1,F,25,young,0
6101b0045f55decb70142341,Immediate,410,25,goose,1684173588359,1684173587639,Animals,1684173542938,0,1.616,1,F,25,young,0
6101b0045f55decb70142341,Immediate,410,26,pigeon,1684173590031,1684173588879,Animals,1684173542938,0,1.672,1,F,25,young,0
6101b0045f55decb70142341,Immediate,410,27,turtle,1684173592199,1684173591183,Animals,1684173542938,0,2.168,1,F,25,young,0
6101b0045f55decb70142341,Immediate,410,28,ferret,1684173597887,1684173596775,Animals,1684173542938,0,5.688,1,F,25,young,0
6101b0045f55decb70142341,Immediate,410,29,donkey,1684173600574,1684173599696,Animals,1684173542938,0,2.687,1,F,25,young,0
6101b0045f55decb70142341,Immediate,410,30,mule,1684173601942,1684173601031,Animals,1684173542938,0,1.368,1,F,25,young,0
6101b0045f55decb70142341,Immediate,410,31,goat,1684173604870,1684173604223,Animals,1684173542938,0,2.928,1,F,25,young,0
6101b0045f55decb70142341,Immediate,410,32,rooster,1684173606302,1684173605414,Animals,1684173542938,0,1.432,1,F,25,young,0
6101b0045f55decb70142341,Immediate,410,33,camel,1684173608838,1684173608022,Animals,1684173542938,0,2.536,1,F,25,young,0
6101b0045f55decb70142341,Immediate,410,34,eagle,1684173611886,1684173611152,Animals,1684173542938,0,3.048,1,F,25,young,0
6101b0045f55decb70142341,Immediate,410,35,hawk,1684173613574,1684173612295,Animals,1684173542938,0,1.688,1,F,25,young,0
6101b0045f55decb70142341,Immediate,410,36,wolf,1684173617142,1684173615886,Animals,1684173542938,0,3.568,1,F,25,young,0
6101b0045f55decb70142341,Immediate,410,37,fox,1684173618934,1684173618006,Animals,1684173542938,0,1.792,1,F,25,young,0
6101b0045f55decb70142341,Immediate,410,38,owl,1684173620198,1684173619598,Animals,1684173542938,0,1.264,1,F,25,young,0
6101b0045f55decb70142341,Immediate,410,39,deer,1684173621438,1684173620638,Animals,1684173542938,0,1.24,1,F,25,young,0
6101b0045f55decb70142341,Immediate,410,40,elk,1684173623174,1684173622646,Animals,1684173542938,0,1.736,1,F,25,young,0
6101b0045f55decb70142341,Immediate,410,41,poodle,1684173626678,1684173625750,Animals,1684173542938,0,3.504,1,F,25,young,0
6101b0045f55decb70142341,Immediate,410,1,pig,1684173704790,1684173704063,Animals,1684173700624,0,4.166,2,F,25,young,0
6101b0045f55decb70142341,Immediate,410,2,camel,1684173707653,1684173706878,Animals,1684173700624,0,2.863,2,F,25,young,0
6101b0045f55decb70142341,Immediate,410,3,dog,1684173708485,1684173708101,Animals,1684173700624,0,0.832,2,F,25,young,0
6101b0045f55decb70142341,Immediate,410,4,cat,1684173709301,1684173708693,Animals,1684173700624,0,0.816,2,F,25,young,0
6101b0045f55decb70142341,Immediate,410,5,owl,1684173711285,1684173710670,Animals,1684173700624,0,1.984,2,F,25,young,0
6101b0045f55decb70142341,Immediate,410,6,wolf,1684173714445,1684173712110,Animals,1684173700624,0,3.16,2,F,25,young,0
6101b0045f55decb70142341,Immediate,410,7,hog,1684173715221,1684173714749,Animals,1684173700624,0,0.776,2,F,25,young,0
6101b0045f55decb70142341,Immediate,410,8,frog,1684173717389,1684173716838,Animals,1684173700624,0,2.168,2,F,25,young,0
6101b0045f55decb70142341,Immediate,410,9,ostrich,1684173722333,1684173720941,Animals,1684173700624,0,4.944,2,F,25,young,0
6101b0045f55decb70142341,Immediate,410,10,gorilla,1684173725444,1684173723757,Animals,1684173700624,0,3.111,2,F,25,young,0
6101b0045f55decb70142341,Immediate,410,11,tiger,1684173727388,1684173726789,Animals,1684173700624,0,1.944,2,F,25,young,0
6101b0045f55decb70142341,Immediate,410,12,cat,1684173729084,1684173728549,Animals,1684173700624,0,1.696,2,F,25,young,1
6101b0045f55decb70142341,Immediate,410,13,bird,1684173732084,1684173731165,Animals,1684173700624,0,3,2,F,25,young,0
6101b0045f55decb70142341,Immediate,410,14,horse,1684173737060,1684173736182,Animals,1684173700624,0,4.976,2,F,25,young,0
6101b0045f55decb70142341,Immediate,410,15,lion,1684173741396,1684173738933,Animals,1684173700624,0,4.336,2,F,25,young,0
6101b0045f55decb70142341,Immediate,410,16,monkey,1684173743108,1684173742132,Animals,1684173700624,0,1.712,2,F,25,young,0
6101b0045f55decb70142341,Immediate,410,17,chimpanzee,1684173745212,1684173744084,Animals,1684173700624,0,2.104,2,F,25,young,0
6101b0045f55decb70142341,Immediate,410,18,walrus,1684173747572,1684173746430,Animals,1684173700624,0,2.36,2,F,25,young,0
6101b0045f55decb70142341,Immediate,410,19,whale,1684173748476,1684173747837,Animals,1684173700624,0,0.904,2,F,25,young,0
6101b0045f55decb70142341,Immediate,410,20,quail,1684173750188,1684173749396,Animals,1684173700624,0,1.712,2,F,25,young,0
6101b0045f55decb70142341,Immediate,410,21,kangaroo,1684173757173,1684173755100,Animals,1684173700624,0,6.985,2,F,25,young,0
6101b0045f55decb70142341,Immediate,410,22,donkey,1684173762084,1684173760892,Animals,1684173700624,0,4.911,2,F,25,young,0
6101b0045f55decb70142341,Immediate,410,23,turtle,1684173764308,1684173763340,Animals,1684173700624,0,2.224,2,F,25,young,0
6101b0045f55decb70142341,Immediate,410,24,toad,1684173765637,1684173765132,Animals,1684173700624,0,1.329,2,F,25,young,0
6101b0045f55decb70142341,Immediate,410,25,vulture,1684173770228,1684173769205,Animals,1684173700624,0,4.591,2,F,25,young,0
6101b0045f55decb70142341,Immediate,410,26,newt,1684173773196,1684173772340,Animals,1684173700624,0,2.968,2,F,25,young,0
6101b0045f55decb70142341,Immediate,410,27,moose,1684173778668,1684173776068,Animals,1684173700624,0,5.472,2,F,25,young,0
6101b0045f55decb70142341,Immediate,410,28,mole,1684173782316,1684173781621,Animals,1684173700624,0,3.648,2,F,25,young,0
6101b0045f55decb70142341,Immediate,410,29,vole,1684173783812,1684173783228,Animals,1684173700624,0,1.496,2,F,25,young,0
6101b0045f55decb70142341,Immediate,410,30,kiwi,1684173784980,1684173784332,Animals,1684173700624,0,1.168,2,F,25,young,0
61079a83c6af47f112977a97,Immediate,449,1,cat,1684180928679,1684180927624,Animals,1684180925571,0,3.108,1,M,25,young,0
61079a83c6af47f112977a97,Immediate,449,2,dog,1684180930159,1684180928949,Animals,1684180925571,0,1.48,1,M,25,young,0
61079a83c6af47f112977a97,Immediate,449,3,elephant,1684180932422,1684180930413,Animals,1684180925571,0,2.263,1,M,25,young,0
61079a83c6af47f112977a97,Immediate,449,4,lion,1684180933671,1684180932621,Animals,1684180925571,0,1.249,1,M,25,young,0
61079a83c6af47f112977a97,Immediate,449,5,tiger,1684180935196,1684180933908,Animals,1684180925571,0,1.525,1,M,25,young,0
61079a83c6af47f112977a97,Immediate,449,6,giraffe,1684180937289,1684180936012,Animals,1684180925571,0,2.093,1,M,25,young,0
61079a83c6af47f112977a97,Immediate,449,7,jaguar,1684180939599,1684180937529,Animals,1684180925571,0,2.31,1,M,25,young,0
61079a83c6af47f112977a97,Immediate,449,8,shark,1684180944322,1684180939863,Animals,1684180925571,0,4.723,1,M,25,young,0
61079a83c6af47f112977a97,Immediate,449,9,dolphin,1684180947023,1684180944625,Animals,1684180925571,0,2.701,1,M,25,young,0
61079a83c6af47f112977a97,Immediate,449,10,stingray,1684180949404,1684180947630,Animals,1684180925571,0,2.381,1,M,25,young,0
61079a83c6af47f112977a97,Immediate,449,11,rabbit,1684180952910,1684180951442,Animals,1684180925571,0,3.506,1,M,25,young,0
61079a83c6af47f112977a97,Immediate,449,12,rat,1684180954950,1684180953289,Animals,1684180925571,0,2.04,1,M,25,young,0
