jatos_id,prolific_id,condition,itemnum,items,times,firsttime,category,starttime,shortlist,rt,gender,genderText,ageText,didYouTry,understand,comments,listnum,age
427,5fc1fd0f60e49e305afcc6a5,Immediate,11,cheetah,1684177593423,1684177592455,Animals,1684177557110,0,1.4,M,,24,Y,"","",2,Young
427,5fc1fd0f60e49e305afcc6a5,Immediate,12,bird,1684177604575,1684177604024,Animals,1684177557110,0,11.152,M,,24,Y,"","",2,Young
427,5fc1fd0f60e49e305afcc6a5,Immediate,13,monkey,1684177611303,1684177609472,Animals,1684177557110,0,6.728,M,,24,Y,"","",2,Young
427,5fc1fd0f60e49e305afcc6a5,Immediate,14,shark,1684177624287,1684177622015,Animals,1684177557110,0,12.984,M,,24,Y,"","",2,Young
427,5fc1fd0f60e49e305afcc6a5,Immediate,15,puma,1684177636143,1684177629495,Animals,1684177557110,0,11.856,M,,24,Y,"","",2,Young
427,5fc1fd0f60e49e305afcc6a5,Immediate,16,squid,1684177640103,1684177639479,Animals,1684177557110,0,3.96,M,,24,Y,"","",2,Young
427,5fc1fd0f60e49e305afcc6a5,Immediate,17,octopus,1684177641455,1684177640415,Animals,1684177557110,0,1.352,M,,24,Y,"","",2,Young
427,5fc1fd0f60e49e305afcc6a5,Immediate,18,parrot,1684177642575,1684177641975,Animals,1684177557110,0,1.12,M,,24,Y,"","",2,Young
427,5fc1fd0f60e49e305afcc6a5,Immediate,19,gopher,1684177644975,1684177644039,Animals,1684177557110,0,2.4,M,,24,Y,"","",2,Young
428,611dcc61f61f99fe71cc29fb,Immediate,1,lion,1684177414452,1684177413479,Animals,1684177411371,0,3.081,F,,23,Y,Y,"",1,Young
428,611dcc61f61f99fe71cc29fb,Immediate,2,cow,1684177416133,1684177415263,Animals,1684177411371,0,1.681,F,,23,Y,Y,"",1,Young
428,611dcc61f61f99fe71cc29fb,Immediate,3,moose,1684177417539,1684177416396,Animals,1684177411371,0,1.406,F,,23,Y,Y,"",1,Young
428,611dcc61f61f99fe71cc29fb,Immediate,4,cat,1684177419057,1684177418104,Animals,1684177411371,0,1.518,F,,23,Y,Y,"",1,Young
428,611dcc61f61f99fe71cc29fb,Immediate,5,dog,1684177420663,1684177419496,Animals,1684177411371,0,1.606,F,,23,Y,Y,"",1,Young
428,611dcc61f61f99fe71cc29fb,Immediate,6,hamster,1684177422931,1684177421026,Animals,1684177411371,0,2.268,F,,23,Y,Y,"",1,Young
428,611dcc61f61f99fe71cc29fb,Immediate,7,giraffe,1684177427289,1684177425719,Animals,1684177411371,0,4.358,F,,23,Y,Y,"",1,Young
428,611dcc61f61f99fe71cc29fb,Immediate,8,zebra,1684177429270,1684177427783,Animals,1684177411371,0,1.981,F,,23,Y,Y,"",1,Young
428,611dcc61f61f99fe71cc29fb,Immediate,9,elephant,1684177431187,1684177429482,Animals,1684177411371,0,1.917,F,,23,Y,Y,"",1,Young
428,611dcc61f61f99fe71cc29fb,Immediate,10,bird,1684177436367,1684177435368,Animals,1684177411371,0,5.18,F,,23,Y,Y,"",1,Young
428,611dcc61f61f99fe71cc29fb,Immediate,11,fish,1684177443671,1684177442314,Animals,1684177411371,0,7.304,F,,23,Y,Y,"",1,Young
428,611dcc61f61f99fe71cc29fb,Immediate,12,turtle,1684177447380,1684177444852,Animals,1684177411371,0,3.709,F,,23,Y,Y,"",1,Young
428,611dcc61f61f99fe71cc29fb,Immediate,13,fox,1684177460274,1684177447991,Animals,1684177411371,0,12.894,F,,23,Y,Y,"",1,Young
428,611dcc61f61f99fe71cc29fb,Immediate,14,deer,1684177462228,1684177460687,Animals,1684177411371,0,1.954,F,,23,Y,Y,"",1,Young
428,611dcc61f61f99fe71cc29fb,Immediate,15,elk,1684177465907,1684177465162,Animals,1684177411371,0,3.679,F,,23,Y,Y,"",1,Young
428,611dcc61f61f99fe71cc29fb,Immediate,16,polarbear,1684177472666,1684177468282,Animals,1684177411371,0,6.759,F,,23,Y,Y,"",1,Young
428,611dcc61f61f99fe71cc29fb,Immediate,17,blackbear,1684177475362,1684177473078,Animals,1684177411371,0,2.696,F,,23,Y,Y,"",1,Young
428,611dcc61f61f99fe71cc29fb,Immediate,18,brownbear,1684177479375,1684177475907,Animals,1684177411371,0,4.013,F,,23,Y,Y,"",1,Young
428,611dcc61f61f99fe71cc29fb,Immediate,19,snake,1684177480836,1684177479986,Animals,1684177411371,0,1.461,F,,23,Y,Y,"",1,Young
428,611dcc61f61f99fe71cc29fb,Immediate,20,jaguar,1684177490042,1684177486693,Animals,1684177411371,0,9.206,F,,23,Y,Y,"",1,Young
428,611dcc61f61f99fe71cc29fb,Immediate,21,lynx,1684177496775,1684177490992,Animals,1684177411371,0,6.733,F,,23,Y,Y,"",1,Young
428,611dcc61f61f99fe71cc29fb,Immediate,1,moose,1684177580342,1684177579297,Animals,1684177577860,0,2.482,F,,23,Y,Y,"",2,Young
428,611dcc61f61f99fe71cc29fb,Immediate,2,cow,1684177582810,1684177580773,Animals,1684177577860,0,2.468,F,,23,Y,Y,"",2,Young
428,611dcc61f61f99fe71cc29fb,Immediate,3,lion,1684177585250,1684177583665,Animals,1684177577860,0,2.44,F,,23,Y,Y,"",2,Young
428,611dcc61f61f99fe71cc29fb,Immediate,4,zebra,1684177587050,1684177585836,Animals,1684177577860,0,1.8,F,,23,Y,Y,"",2,Young
428,611dcc61f61f99fe71cc29fb,Immediate,5,elephant,1684177589623,1684177587800,Animals,1684177577860,0,2.573,F,,23,Y,Y,"",2,Young
428,611dcc61f61f99fe71cc29fb,Immediate,6,hamster,1684177591405,1684177590163,Animals,1684177577860,0,1.782,F,,23,Y,Y,"",2,Young
428,611dcc61f61f99fe71cc29fb,Immediate,7,cat,1684177593144,1684177591941,Animals,1684177577860,0,1.739,F,,23,Y,Y,"",2,Young
428,611dcc61f61f99fe71cc29fb,Immediate,8,dog,1684177595299,1684177594177,Animals,1684177577860,0,2.155,F,,23,Y,Y,"",2,Young
428,611dcc61f61f99fe71cc29fb,Immediate,9,guineapig,1684177600164,1684177597282,Animals,1684177577860,0,4.865,F,,23,Y,Y,"",2,Young
428,611dcc61f61f99fe71cc29fb,Immediate,10,fox,1684177606144,1684177605286,Animals,1684177577860,0,5.98,F,,23,Y,Y,"",2,Young
428,611dcc61f61f99fe71cc29fb,Immediate,11,elk,1684177607286,1684177606492,Animals,1684177577860,0,1.142,F,,23,Y,Y,"",2,Young
428,611dcc61f61f99fe71cc29fb,Immediate,12,deer,1684177608948,1684177608168,Animals,1684177577860,0,1.662,F,,23,Y,Y,"",2,Young
428,611dcc61f61f99fe71cc29fb,Immediate,13,lynx,1684177613148,1684177610902,Animals,1684177577860,0,4.2,F,,23,Y,Y,"",2,Young
428,611dcc61f61f99fe71cc29fb,Immediate,14,tiger,1684177618076,1684177616789,Animals,1684177577860,0,4.928,F,,23,Y,Y,"",2,Young
428,611dcc61f61f99fe71cc29fb,Immediate,15,gazelle,1684177621280,1684177619474,Animals,1684177577860,0,3.204,F,,23,Y,Y,"",2,Young
428,611dcc61f61f99fe71cc29fb,Immediate,16,fish,1684177625956,1684177623685,Animals,1684177577860,0,4.676,F,,23,Y,Y,"",2,Young
428,611dcc61f61f99fe71cc29fb,Immediate,17,shark,1684177627666,1684177626370,Animals,1684177577860,0,1.71,F,,23,Y,Y,"",2,Young
428,611dcc61f61f99fe71cc29fb,Immediate,18,turtle,1684177637638,1684177636558,Animals,1684177577860,0,9.972,F,,23,Y,Y,"",2,Young
428,611dcc61f61f99fe71cc29fb,Immediate,19,lizard,1684177640192,1684177638334,Animals,1684177577860,0,2.554,F,,23,Y,Y,"",2,Young
428,611dcc61f61f99fe71cc29fb,Immediate,20,snake,1684177641353,1684177640420,Animals,1684177577860,0,1.161,F,,23,Y,Y,"",2,Young
428,611dcc61f61f99fe71cc29fb,Immediate,21,bird,1684177645473,1684177644723,Animals,1684177577860,0,4.12,F,,23,Y,Y,"",2,Young
428,611dcc61f61f99fe71cc29fb,Immediate,22,polarbear,1684177654059,1684177651726,Animals,1684177577860,0,8.586,F,,23,Y,Y,"",2,Young
428,611dcc61f61f99fe71cc29fb,Immediate,23,brownbear,1684177657198,1684177654679,Animals,1684177577860,0,3.139,F,,23,Y,Y,"",2,Young
428,611dcc61f61f99fe71cc29fb,Immediate,24,blackbear,1684177660968,1684177657832,Animals,1684177577860,0,3.77,F,,23,Y,Y,"",2,Young
428,611dcc61f61f99fe71cc29fb,Immediate,25,penguin,1684177663364,1684177661476,Animals,1684177577860,0,2.396,F,,23,Y,Y,"",2,Young
429,644bd5f65278efdaecb4f62f,Immediate,1,dog,1684177414919,1684177414463,Animals,1684177412869,0,2.05,M,,22,Y,Y,"",1,Young
429,644bd5f65278efdaecb4f62f,Immediate,2,cat,1684177415781,1684177415259,Animals,1684177412869,0,0.862,M,,22,Y,Y,"",1,Young
429,644bd5f65278efdaecb4f62f,Immediate,3,elephant,1684177418054,1684177416896,Animals,1684177412869,0,2.273,M,,22,Y,Y,"",1,Young
429,644bd5f65278efdaecb4f62f,Immediate,4,bird,1684177421027,1684177420413,Animals,1684177412869,0,2.973,M,,22,Y,Y,"",1,Young
429,644bd5f65278efdaecb4f62f,Immediate,5,squirrel,1684177424877,1684177423098,Animals,1684177412869,0,3.85,M,,22,Y,Y,"",1,Young
429,644bd5f65278efdaecb4f62f,Immediate,6,cow,1684177428330,1684177427856,Animals,1684177412869,0,3.453,M,,22,Y,Y,"",1,Young
429,644bd5f65278efdaecb4f62f,Immediate,7,sheep,1684177429455,1684177428632,Animals,1684177412869,0,1.125,M,,22,Y,Y,"",1,Young
429,644bd5f65278efdaecb4f62f,Immediate,8,goat,1684177430675,1684177430070,Animals,1684177412869,0,1.22,M,,22,Y,Y,"",1,Young
429,644bd5f65278efdaecb4f62f,Immediate,9,chicken,1684177434977,1684177434083,Animals,1684177412869,0,4.302,M,,22,Y,Y,"",1,Young
429,644bd5f65278efdaecb4f62f,Immediate,10,pig,1684177436037,1684177435314,Animals,1684177412869,0,1.06,M,,22,Y,Y,"",1,Young
429,644bd5f65278efdaecb4f62f,Immediate,11,horse,1684177437865,1684177436781,Animals,1684177412869,0,1.828,M,,22,Y,Y,"",1,Young
429,644bd5f65278efdaecb4f62f,Immediate,12,salamander,1684177442608,1684177440933,Animals,1684177412869,0,4.743,M,,22,Y,Y,"",1,Young
429,644bd5f65278efdaecb4f62f,Immediate,13,crocodile,1684177445710,1684177444303,Animals,1684177412869,0,3.102,M,,22,Y,Y,"",1,Young
429,644bd5f65278efdaecb4f62f,Immediate,14,alligator,1684177447336,1684177445917,Animals,1684177412869,0,1.626,M,,22,Y,Y,"",1,Young
429,644bd5f65278efdaecb4f62f,Immediate,15,fish,1684177448896,1684177448425,Animals,1684177412869,0,1.56,M,,22,Y,Y,"",1,Young
429,644bd5f65278efdaecb4f62f,Immediate,16,whale,1684177451624,1684177451013,Animals,1684177412869,0,2.728,M,,22,Y,Y,"",1,Young
429,644bd5f65278efdaecb4f62f,Immediate,17,dolphin,1684177453183,1684177451964,Animals,1684177412869,0,1.559,M,,22,Y,Y,"",1,Young
429,644bd5f65278efdaecb4f62f,Immediate,18,eel,1684177454842,1684177454307,Animals,1684177412869,0,1.659,M,,22,Y,Y,"",1,Young
429,644bd5f65278efdaecb4f62f,Immediate,19,bear,1684177459719,1684177459268,Animals,1684177412869,0,4.877,M,,22,Y,Y,"",1,Young
429,644bd5f65278efdaecb4f62f,Immediate,20,sloth,1684177464887,1684177463767,Animals,1684177412869,0,5.168,M,,22,Y,Y,"",1,Young
429,644bd5f65278efdaecb4f62f,Immediate,21,cockroach,1684177467964,1684177466255,Animals,1684177412869,0,3.077,M,,22,Y,Y,"",1,Young
429,644bd5f65278efdaecb4f62f,Immediate,22,rat,1684177470293,1684177469951,Animals,1684177412869,0,2.329,M,,22,Y,Y,"",1,Young
429,644bd5f65278efdaecb4f62f,Immediate,23,mouse,1684177471503,1684177470547,Animals,1684177412869,0,1.21,M,,22,Y,Y,"",1,Young
429,644bd5f65278efdaecb4f62f,Immediate,24,deer,1684177486850,1684177486098,Animals,1684177412869,0,15.347,M,,22,Y,Y,"",1,Young
429,644bd5f65278efdaecb4f62f,Immediate,25,boar,1684177495478,1684177494888,Animals,1684177412869,0,8.628,M,,22,Y,Y,"",1,Young
429,644bd5f65278efdaecb4f62f,Immediate,26,rhinoceros,1684177498035,1684177497113,Animals,1684177412869,0,2.557,M,,22,Y,Y,"",1,Young
429,644bd5f65278efdaecb4f62f,Immediate,27,giraffe,1684177499479,1684177498632,Animals,1684177412869,0,1.444,M,,22,Y,Y,"",1,Young
429,644bd5f65278efdaecb4f62f,Immediate,1,dog,1684177583285,1684177582928,Animals,1684177578785,0,4.5,M,,22,Y,Y,"",2,Young
429,644bd5f65278efdaecb4f62f,Immediate,2,cat,1684177588240,1684177585836,Animals,1684177578785,0,4.955,M,,22,Y,Y,"",2,Young
429,644bd5f65278efdaecb4f62f,Immediate,3,deer,1684177589762,1684177588757,Animals,1684177578785,0,1.522,M,,22,Y,Y,"",2,Young
429,644bd5f65278efdaecb4f62f,Immediate,4,bear,1684177591389,1684177590568,Animals,1684177578785,0,1.627,M,,22,Y,Y,"",2,Young
429,644bd5f65278efdaecb4f62f,Immediate,5,pig,1684177592408,1684177591924,Animals,1684177578785,0,1.019,M,,22,Y,Y,"",2,Young
429,644bd5f65278efdaecb4f62f,Immediate,6,cow,1684177593288,1684177592818,Animals,1684177578785,0,0.88,M,,22,Y,Y,"",2,Young
429,644bd5f65278efdaecb4f62f,Immediate,7,rabbit,1684177598116,1684177596882,Animals,1684177578785,0,4.828,M,,22,Y,Y,"",2,Young
429,644bd5f65278efdaecb4f62f,Immediate,8,tortoise,1684177602757,1684177599559,Animals,1684177578785,0,4.641,M,,22,Y,Y,"",2,Young
429,644bd5f65278efdaecb4f62f,Immediate,9,dolphin,1684177605069,1684177603822,Animals,1684177578785,0,2.312,M,,22,Y,Y,"",2,Young
429,644bd5f65278efdaecb4f62f,Immediate,10,shark,1684177605723,1684177605189,Animals,1684177578785,0,0.654,M,,22,Y,Y,"",2,Young
429,644bd5f65278efdaecb4f62f,Immediate,11,fish,1684177606418,1684177605909,Animals,1684177578785,0,0.695,M,,22,Y,Y,"",2,Young
429,644bd5f65278efdaecb4f62f,Immediate,12,eel,1684177609348,1684177608450,Animals,1684177578785,0,2.93,M,,22,Y,Y,"",2,Young
429,644bd5f65278efdaecb4f62f,Immediate,13,elephant,1684177612042,1684177610257,Animals,1684177578785,0,2.694,M,,22,Y,Y,"",2,Young
429,644bd5f65278efdaecb4f62f,Immediate,14,rhinoceros,1684177613107,1684177612308,Animals,1684177578785,0,1.065,M,,22,Y,Y,"",2,Young
429,644bd5f65278efdaecb4f62f,Immediate,15,goat,1684177616317,1684177615901,Animals,1684177578785,0,3.21,M,,22,Y,Y,"",2,Young
429,644bd5f65278efdaecb4f62f,Immediate,16,sheep,1684177617378,1684177616535,Animals,1684177578785,0,1.061,M,,22,Y,Y,"",2,Young
429,644bd5f65278efdaecb4f62f,Immediate,17,wolf,1684177619201,1684177618194,Animals,1684177578785,0,1.823,M,,22,Y,Y,"",2,Young
429,644bd5f65278efdaecb4f62f,Immediate,18,coyote,1684177623978,1684177619982,Animals,1684177578785,0,4.777,M,,22,Y,Y,"",2,Young
429,644bd5f65278efdaecb4f62f,Immediate,19,fox,1684177624756,1684177624212,Animals,1684177578785,0,0.778,M,,22,Y,Y,"",2,Young
429,644bd5f65278efdaecb4f62f,Immediate,20,duck,1684177627557,1684177626409,Animals,1684177578785,0,2.801,M,,22,Y,Y,"",2,Young
429,644bd5f65278efdaecb4f62f,Immediate,21,salamander,1684177632283,1684177630022,Animals,1684177578785,0,4.726,M,,22,Y,Y,"",2,Young
429,644bd5f65278efdaecb4f62f,Immediate,22,crab,1684177641320,1684177637523,Animals,1684177578785,0,9.037,M,,22,Y,Y,"",2,Young
429,644bd5f65278efdaecb4f62f,Immediate,23,lobster,1684177643392,1684177641622,Animals,1684177578785,0,2.072,M,,22,Y,Y,"",2,Young
429,644bd5f65278efdaecb4f62f,Immediate,24,squid,1684177649873,1684177648967,Animals,1684177578785,0,6.481,M,,22,Y,Y,"",2,Young
429,644bd5f65278efdaecb4f62f,Immediate,25,octopus,1684177653177,1684177651876,Animals,1684177578785,0,3.304,M,,22,Y,Y,"",2,Young
429,644bd5f65278efdaecb4f62f,Immediate,26,parrot,1684177659340,1684177658385,Animals,1684177578785,0,6.163,M,,22,Y,Y,"",2,Young
429,644bd5f65278efdaecb4f62f,Immediate,27,snake,1684177663925,1684177663297,Animals,1684177578785,0,4.585,M,,22,Y,Y,"",2,Young
430,60fdaf04746b25a179b05245,Immediate,1,cat,1684177532124,1684177531330,Animals,1684177529634,0,2.49,F,,20,Y,Y,"",1,Young
430,60fdaf04746b25a179b05245,Immediate,2,dog,1684177533316,1684177532710,Animals,1684177529634,0,1.192,F,,20,Y,Y,"",1,Young
430,60fdaf04746b25a179b05245,Immediate,3,giraffe,1684177536393,1684177534398,Animals,1684177529634,0,3.077,F,,20,Y,Y,"",1,Young
430,60fdaf04746b25a179b05245,Immediate,4,egret,1684177540170,1684177538122,Animals,1684177529634,0,3.777,F,,20,Y,Y,"",1,Young
430,60fdaf04746b25a179b05245,Immediate,5,sparrow,1684177544117,1684177542656,Animals,1684177529634,0,3.947,F,,20,Y,Y,"",1,Young
430,60fdaf04746b25a179b05245,Immediate,6,cockroach,1684177553134,1684177550730,Animals,1684177529634,0,9.017,F,,20,Y,Y,"",1,Young
430,60fdaf04746b25a179b05245,Immediate,7,butterfly,1684177556238,1684177553645,Animals,1684177529634,0,3.104,F,,20,Y,Y,"",1,Young
430,60fdaf04746b25a179b05245,Immediate,8,armadillo,1684177567195,1684177564197,Animals,1684177529634,0,10.957,F,,20,Y,Y,"",1,Young
430,60fdaf04746b25a179b05245,Immediate,9,squirrel,1684177572455,1684177570083,Animals,1684177529634,0,5.26,F,,20,Y,Y,"",1,Young
430,60fdaf04746b25a179b05245,Immediate,10,worm,1684177583965,1684177582954,Animals,1684177529634,0,11.51,F,,20,Y,Y,"",1,Young
430,60fdaf04746b25a179b05245,Immediate,11,groundhog,1684177588179,1684177585554,Animals,1684177529634,0,4.214,F,,20,Y,Y,"",1,Young
430,60fdaf04746b25a179b05245,Immediate,12,deer,1684177591299,1684177590186,Animals,1684177529634,0,3.12,F,,20,Y,Y,"",1,Young
430,60fdaf04746b25a179b05245,Immediate,13,dolphin,1684177598582,1684177596885,Animals,1684177529634,0,7.283,F,,20,Y,Y,"",1,Young
430,60fdaf04746b25a179b05245,Immediate,14,whale,1684177599811,1684177598900,Animals,1684177529634,0,1.229,F,,20,Y,Y,"",1,Young
430,60fdaf04746b25a179b05245,Immediate,15,catfish,1684177604177,1684177602779,Animals,1684177529634,0,4.366,F,,20,Y,Y,"",1,Young
430,60fdaf04746b25a179b05245,Immediate,16,crab,1684177610929,1684177610081,Animals,1684177529634,0,6.752,F,,20,Y,Y,"",1,Young
430,60fdaf04746b25a179b05245,Immediate,17,lobster,1684177613393,1684177611634,Animals,1684177529634,0,2.464,F,,20,Y,Y,"",1,Young
430,60fdaf04746b25a179b05245,Immediate,18,chicken,1684177615506,1684177614123,Animals,1684177529634,0,2.113,F,,20,Y,Y,"",1,Young
430,60fdaf04746b25a179b05245,Immediate,19,cow,1684177617286,1684177616853,Animals,1684177529634,0,1.78,F,,20,Y,Y,"",1,Young
430,60fdaf04746b25a179b05245,Immediate,1,cat,1684177698973,1684177696423,Animals,1684177689956,0,9.017,F,,20,Y,Y,"",2,Young
430,60fdaf04746b25a179b05245,Immediate,2,dog,1684177700231,1684177699395,Animals,1684177689956,0,1.258,F,,20,Y,Y,"",2,Young
430,60fdaf04746b25a179b05245,Immediate,3,deer,1684177705038,1684177704215,Animals,1684177689956,0,4.807,F,,20,Y,Y,"",2,Young
430,60fdaf04746b25a179b05245,Immediate,4,cow,1684177706079,1684177705602,Animals,1684177689956,0,1.041,F,,20,Y,Y,"",2,Young
430,60fdaf04746b25a179b05245,Immediate,5,chicken,1684177707491,1684177706383,Animals,1684177689956,0,1.412,F,,20,Y,Y,"",2,Young
430,60fdaf04746b25a179b05245,Immediate,6,pig,1684177708542,1684177707949,Animals,1684177689956,0,1.051,F,,20,Y,Y,"",2,Young
430,60fdaf04746b25a179b05245,Immediate,7,horse,1684177710384,1684177709465,Animals,1684177689956,0,1.842,F,,20,Y,Y,"",2,Young
430,60fdaf04746b25a179b05245,Immediate,8,antelope,1684177717971,1684177716126,Animals,1684177689956,0,7.587,F,,20,Y,Y,"",2,Young
430,60fdaf04746b25a179b05245,Immediate,9,rabbit,1684177720871,1684177719442,Animals,1684177689956,0,2.9,F,,20,Y,Y,"",2,Young
430,60fdaf04746b25a179b05245,Immediate,10,gerbil,1684177724933,1684177723124,Animals,1684177689956,0,4.062,F,,20,Y,Y,"",2,Young
430,60fdaf04746b25a179b05245,Immediate,11,goldfish,1684177729382,1684177726937,Animals,1684177689956,0,4.449,F,,20,Y,Y,"",2,Young
430,60fdaf04746b25a179b05245,Immediate,12,shark,1684177731822,1684177730908,Animals,1684177689956,0,2.44,F,,20,Y,Y,"",2,Young
430,60fdaf04746b25a179b05245,Immediate,13,whale,1684177733320,1684177732420,Animals,1684177689956,0,1.498,F,,20,Y,Y,"",2,Young
430,60fdaf04746b25a179b05245,Immediate,14,jellyfish,1684177738254,1684177736157,Animals,1684177689956,0,4.934,F,,20,Y,Y,"",2,Young
430,60fdaf04746b25a179b05245,Immediate,15,crab,1684177744422,1684177742811,Animals,1684177689956,0,6.168,F,,20,Y,Y,"",2,Young
430,60fdaf04746b25a179b05245,Immediate,16,lobster,1684177746231,1684177745000,Animals,1684177689956,0,1.809,F,,20,Y,Y,"",2,Young
430,60fdaf04746b25a179b05245,Immediate,17,donkey,1684177753349,1684177752042,Animals,1684177689956,0,7.118,F,,20,Y,Y,"",2,Young
430,60fdaf04746b25a179b05245,Immediate,18,camel,1684177755301,1684177754273,Animals,1684177689956,0,1.952,F,,20,Y,Y,"",2,Young
430,60fdaf04746b25a179b05245,Immediate,19,llama,1684177758343,1684177756425,Animals,1684177689956,0,3.042,F,,20,Y,Y,"",2,Young
430,60fdaf04746b25a179b05245,Immediate,20,owl,1684177762351,1684177761764,Animals,1684177689956,0,4.008,F,,20,Y,Y,"",2,Young
430,60fdaf04746b25a179b05245,Immediate,21,sparrow,1684177768082,1684177766904,Animals,1684177689956,0,5.731,F,,20,Y,Y,"",2,Young
430,60fdaf04746b25a179b05245,Immediate,22,finch,1684177778640,1684177777995,Animals,1684177689956,0,10.558,F,,20,Y,Y,"",2,Young
432,63d3ff383464ef54bffdf0d2,Immediate,1,bear,1684177768371,1684177767619,Animals,1684177765060,0,3.311,F,,22,Y,Y,"",1,Young
432,63d3ff383464ef54bffdf0d2,Immediate,2,cat,1684177770115,1684177769459,Animals,1684177765060,0,1.744,F,,22,Y,Y,"",1,Young
432,63d3ff383464ef54bffdf0d2,Immediate,3,dog,1684177772139,1684177771579,Animals,1684177765060,0,2.024,F,,22,Y,Y,"",1,Young
432,63d3ff383464ef54bffdf0d2,Immediate,4,turtle,1684177774851,1684177772531,Animals,1684177765060,0,2.712,F,,22,Y,Y,"",1,Young
432,63d3ff383464ef54bffdf0d2,Immediate,5,bat,1684177779075,1684177777763,Animals,1684177765060,0,4.224,F,,22,Y,Y,"",1,Young
432,63d3ff383464ef54bffdf0d2,Immediate,6,goat,1684177781939,1684177780963,Animals,1684177765060,0,2.864,F,,22,Y,Y,"",1,Young
432,63d3ff383464ef54bffdf0d2,Immediate,7,fish,1684177783715,1684177782627,Animals,1684177765060,0,1.776,F,,22,Y,Y,"",1,Young
432,63d3ff383464ef54bffdf0d2,Immediate,8,horse,1684177787315,1684177786011,Animals,1684177765060,0,3.6,F,,22,Y,Y,"",1,Young
432,63d3ff383464ef54bffdf0d2,Immediate,9,lion,1684177792435,1684177788147,Animals,1684177765060,0,5.12,F,,22,Y,Y,"",1,Young
432,63d3ff383464ef54bffdf0d2,Immediate,10,boar,1684177795539,1684177793819,Animals,1684177765060,0,3.104,F,,22,Y,Y,"",1,Young
432,63d3ff383464ef54bffdf0d2,Immediate,11,chicken,1684177798163,1684177796699,Animals,1684177765060,0,2.624,F,,22,Y,Y,"",1,Young
432,63d3ff383464ef54bffdf0d2,Immediate,12,bear,1684177801627,1684177801003,Animals,1684177765060,0,3.464,F,,22,Y,Y,"",1,Young
432,63d3ff383464ef54bffdf0d2,Immediate,13,zebra,1684177806107,1684177804867,Animals,1684177765060,0,4.48,F,,22,Y,Y,"",1,Young
432,63d3ff383464ef54bffdf0d2,Immediate,14,whale,1684177810243,1684177809299,Animals,1684177765060,0,4.136,F,,22,Y,Y,"",1,Young
432,63d3ff383464ef54bffdf0d2,Immediate,15,raccoon,1684177813171,1684177811523,Animals,1684177765060,0,2.928,F,,22,Y,Y,"",1,Young
432,63d3ff383464ef54bffdf0d2,Immediate,16,deer,1684177815963,1684177815227,Animals,1684177765060,0,2.792,F,,22,Y,Y,"",1,Young
432,63d3ff383464ef54bffdf0d2,Immediate,17,manatee,1684177830475,1684177828659,Animals,1684177765060,0,14.512,F,,22,Y,Y,"",1,Young
432,63d3ff383464ef54bffdf0d2,Immediate,18,bird,1684177842731,1684177841643,Animals,1684177765060,0,12.256,F,,22,Y,Y,"",1,Young
432,63d3ff383464ef54bffdf0d2,Immediate,19,kangaroo,1684177847827,1684177846987,Animals,1684177765060,0,5.096,F,,22,Y,Y,"",1,Young
432,63d3ff383464ef54bffdf0d2,Immediate,20,panda,1684177852779,1684177847846,Animals,1684177765060,0,4.952,F,,22,Y,Y,"",1,Young
432,63d3ff383464ef54bffdf0d2,Immediate,1,bird,1684177965203,1684177963675,Animals,1684177931544,1,33.659,F,,22,Y,Y,"",2,Young
432,63d3ff383464ef54bffdf0d2,Immediate,1,redpanda,1684178238813,1684178229797,Animals,1684178227957,0,10.856,F,,22,Y,Y,"",2,Young
432,63d3ff383464ef54bffdf0d2,Immediate,2,deer,1684178250149,1684178248517,Animals,1684178227957,0,11.336,F,,22,Y,Y,"",2,Young
432,63d3ff383464ef54bffdf0d2,Immediate,3,lioness,1684178254989,1684178250501,Animals,1684178227957,0,4.84,F,,22,Y,Y,"",2,Young
432,63d3ff383464ef54bffdf0d2,Immediate,4,goat,1684178259893,1684178259013,Animals,1684178227957,0,4.904,F,,22,Y,Y,"",2,Young
432,63d3ff383464ef54bffdf0d2,Immediate,5,cow,1684178262685,1684178262149,Animals,1684178227957,0,2.792,F,,22,Y,Y,"",2,Young
432,63d3ff383464ef54bffdf0d2,Immediate,6,llama,1684178266901,1684178266037,Animals,1684178227957,0,4.216,F,,22,Y,Y,"",2,Young
432,63d3ff383464ef54bffdf0d2,Immediate,7,kangaroo,1684178269901,1684178268381,Animals,1684178227957,0,3,F,,22,Y,Y,"",2,Young
432,63d3ff383464ef54bffdf0d2,Immediate,8,sheep,1684178277477,1684178276373,Animals,1684178227957,0,7.576,F,,22,Y,Y,"",2,Young
432,63d3ff383464ef54bffdf0d2,Immediate,9,deer,1684178281333,1684178280413,Animals,1684178227957,0,3.856,F,,22,Y,Y,"",2,Young
432,63d3ff383464ef54bffdf0d2,Immediate,10,ram,1684178283541,1684178282621,Animals,1684178227957,0,2.208,F,,22,Y,Y,"",2,Young
432,63d3ff383464ef54bffdf0d2,Immediate,11,snake,1684178297829,1684178296981,Animals,1684178227957,0,14.288,F,,22,Y,Y,"",2,Young
432,63d3ff383464ef54bffdf0d2,Immediate,12,snail,1684178299165,1684178298197,Animals,1684178227957,0,1.336,F,,22,Y,Y,"",2,Young
