jatos_id,prolific_id,condition,gamenum,itemnum,items,times,firsttime,category,starttime,shortlist,rt,gender,genderText,ageText,didYouTry,understand,comments
440,5f7f8c5995690d14b8e136bb,Immediate,2,24,squirrel,1684179747027,1684179768540,Animals,1684179684051,0,4.523,M,,22,Y,Y,""
440,5f7f8c5995690d14b8e136bb,Immediate,2,25,kangaroo,1684179770098,1684179770339,Animals,1684179684051,0,23.071,M,,22,Y,Y,""
440,5f7f8c5995690d14b8e136bb,Immediate,2,26,spider,1684179771044,,Animals,1684179684051,0,0.946,M,,22,Y,Y,""
441,63d7e97b18c8503ff5be482c,Immediate,1,1,dog,1684179665816,1684179665427,Animals,1684179663495,0,2.321,M,,21,Y,Y,I wanted to try to name only new animals. I think that is what confused me and I did worse the second time
441,63d7e97b18c8503ff5be482c,Immediate,1,2,cat,1684179667437,1684179666779,Animals,1684179663495,0,1.621,M,,21,Y,Y,I wanted to try to name only new animals. I think that is what confused me and I did worse the second time
441,63d7e97b18c8503ff5be482c,Immediate,1,3,giraffe,1684179669733,1684179668579,Animals,1684179663495,0,2.296,M,,21,Y,Y,I wanted to try to name only new animals. I think that is what confused me and I did worse the second time
441,63d7e97b18c8503ff5be482c,Immediate,1,4,rhino,1684179672030,1684179671079,Animals,1684179663495,0,2.297,M,,21,Y,Y,I wanted to try to name only new animals. I think that is what confused me and I did worse the second time
441,63d7e97b18c8503ff5be482c,Immediate,1,5,eagle,1684179675018,1684179674197,Animals,1684179663495,0,2.988,M,,21,Y,Y,I wanted to try to name only new animals. I think that is what confused me and I did worse the second time
441,63d7e97b18c8503ff5be482c,Immediate,1,6,boare,1684179677397,1684179676671,Animals,1684179663495,0,2.379,M,,21,Y,Y,I wanted to try to name only new animals. I think that is what confused me and I did worse the second time
441,63d7e97b18c8503ff5be482c,Immediate,1,7,lizard,1684179682336,1684179681227,Animals,1684179663495,0,4.939,M,,21,Y,Y,I wanted to try to name only new animals. I think that is what confused me and I did worse the second time
441,63d7e97b18c8503ff5be482c,Immediate,1,8,monkey,1684179684615,1684179683551,Animals,1684179663495,0,2.279,M,,21,Y,Y,I wanted to try to name only new animals. I think that is what confused me and I did worse the second time
441,63d7e97b18c8503ff5be482c,Immediate,1,9,toad,1684179685775,1684179685167,Animals,1684179663495,0,1.16,M,,21,Y,Y,I wanted to try to name only new animals. I think that is what confused me and I did worse the second time
441,63d7e97b18c8503ff5be482c,Immediate,1,10,turtle,1684179687501,1684179686634,Animals,1684179663495,0,1.726,M,,21,Y,Y,I wanted to try to name only new animals. I think that is what confused me and I did worse the second time
441,63d7e97b18c8503ff5be482c,Immediate,1,11,fish,1684179693739,1684179693128,Animals,1684179663495,0,6.238,M,,21,Y,Y,I wanted to try to name only new animals. I think that is what confused me and I did worse the second time
441,63d7e97b18c8503ff5be482c,Immediate,1,12,owl,1684179695910,1684179695405,Animals,1684179663495,0,2.171,M,,21,Y,Y,I wanted to try to name only new animals. I think that is what confused me and I did worse the second time
441,63d7e97b18c8503ff5be482c,Immediate,1,13,bird,1684179701448,1684179700890,Animals,1684179663495,0,5.538,M,,21,Y,Y,I wanted to try to name only new animals. I think that is what confused me and I did worse the second time
441,63d7e97b18c8503ff5be482c,Immediate,1,14,snake,1684179704594,1684179703935,Animals,1684179663495,0,3.146,M,,21,Y,Y,I wanted to try to name only new animals. I think that is what confused me and I did worse the second time
441,63d7e97b18c8503ff5be482c,Immediate,1,15,raccoon,1684179710040,1684179708674,Animals,1684179663495,0,5.446,M,,21,Y,Y,I wanted to try to name only new animals. I think that is what confused me and I did worse the second time
441,63d7e97b18c8503ff5be482c,Immediate,1,16,walrus,1684179719875,1684179718775,Animals,1684179663495,0,9.835,M,,21,Y,Y,I wanted to try to name only new animals. I think that is what confused me and I did worse the second time
441,63d7e97b18c8503ff5be482c,Immediate,1,17,elephant,1684179723605,1684179722015,Animals,1684179663495,0,3.73,M,,21,Y,Y,I wanted to try to name only new animals. I think that is what confused me and I did worse the second time
441,63d7e97b18c8503ff5be482c,Immediate,1,18,zebra,1684179729381,1684179728369,Animals,1684179663495,0,5.776,M,,21,Y,Y,I wanted to try to name only new animals. I think that is what confused me and I did worse the second time
441,63d7e97b18c8503ff5be482c,Immediate,1,19,lion,1684179731054,1684179729746,Animals,1684179663495,0,1.673,M,,21,Y,Y,I wanted to try to name only new animals. I think that is what confused me and I did worse the second time
441,63d7e97b18c8503ff5be482c,Immediate,1,20,tiger,1684179733693,1684179732904,Animals,1684179663495,0,2.639,M,,21,Y,Y,I wanted to try to name only new animals. I think that is what confused me and I did worse the second time
441,63d7e97b18c8503ff5be482c,Immediate,1,21,panther,1684179735343,1684179734343,Animals,1684179663495,0,1.65,M,,21,Y,Y,I wanted to try to name only new animals. I think that is what confused me and I did worse the second time
441,63d7e97b18c8503ff5be482c,Immediate,1,22,cougar,1684179737905,1684179736805,Animals,1684179663495,0,2.562,M,,21,Y,Y,I wanted to try to name only new animals. I think that is what confused me and I did worse the second time
441,63d7e97b18c8503ff5be482c,Immediate,1,23,moutain lion,1684179740690,1684179738270,Animals,1684179663495,0,2.785,M,,21,Y,Y,I wanted to try to name only new animals. I think that is what confused me and I did worse the second time
441,63d7e97b18c8503ff5be482c,Immediate,1,24,bob cat,1684179746418,1684179745207,Animals,1684179663495,0,5.728,M,,21,Y,Y,I wanted to try to name only new animals. I think that is what confused me and I did worse the second time
441,63d7e97b18c8503ff5be482c,Immediate,1,25,wolf,1684179748322,1684179747743,Animals,1684179663495,0,1.904,M,,21,Y,Y,I wanted to try to name only new animals. I think that is what confused me and I did worse the second time
441,63d7e97b18c8503ff5be482c,Immediate,1,26,shark]',1684179753304,1684179752488,Animals,1684179663495,0,4.982,M,,21,Y,Y,I wanted to try to name only new animals. I think that is what confused me and I did worse the second time
441,63d7e97b18c8503ff5be482c,Immediate,2,1,pig,1684179837537,1684179837031,Animals,1684179831414,0,6.123,M,,21,Y,Y,I wanted to try to name only new animals. I think that is what confused me and I did worse the second time
441,63d7e97b18c8503ff5be482c,Immediate,2,2,cow,1684179838329,1684179837896,Animals,1684179831414,0,0.792,M,,21,Y,Y,I wanted to try to name only new animals. I think that is what confused me and I did worse the second time
441,63d7e97b18c8503ff5be482c,Immediate,2,3,parrot,1684179845190,1684179841084,Animals,1684179831414,0,6.861,M,,21,Y,Y,I wanted to try to name only new animals. I think that is what confused me and I did worse the second time
441,63d7e97b18c8503ff5be482c,Immediate,2,4,dolphin,1684179855228,1684179852114,Animals,1684179831414,0,10.038,M,,21,Y,Y,I wanted to try to name only new animals. I think that is what confused me and I did worse the second time
441,63d7e97b18c8503ff5be482c,Immediate,2,5,fox,1684179867070,1684179866622,Animals,1684179831414,0,11.842,M,,21,Y,Y,I wanted to try to name only new animals. I think that is what confused me and I did worse the second time
441,63d7e97b18c8503ff5be482c,Immediate,2,6,panda,1684179871673,1684179870836,Animals,1684179831414,0,4.603,M,,21,Y,Y,I wanted to try to name only new animals. I think that is what confused me and I did worse the second time
441,63d7e97b18c8503ff5be482c,Immediate,2,7,black bear,1684179874465,1684179872809,Animals,1684179831414,0,2.792,M,,21,Y,Y,I wanted to try to name only new animals. I think that is what confused me and I did worse the second time
441,63d7e97b18c8503ff5be482c,Immediate,2,8,brown bear,1684179877271,1684179875327,Animals,1684179831414,0,2.806,M,,21,Y,Y,I wanted to try to name only new animals. I think that is what confused me and I did worse the second time
441,63d7e97b18c8503ff5be482c,Immediate,2,9,polar bear,1684179879966,1684179878186,Animals,1684179831414,0,2.695,M,,21,Y,Y,I wanted to try to name only new animals. I think that is what confused me and I did worse the second time
441,63d7e97b18c8503ff5be482c,Immediate,2,10,komodo dragon,1684179895724,1684179891390,Animals,1684179831414,0,15.758,M,,21,Y,Y,I wanted to try to name only new animals. I think that is what confused me and I did worse the second time
441,63d7e97b18c8503ff5be482c,Immediate,2,11,penguin,1684179911827,1684179910448,Animals,1684179831414,0,16.103,M,,21,Y,Y,I wanted to try to name only new animals. I think that is what confused me and I did worse the second time
441,63d7e97b18c8503ff5be482c,Immediate,2,12,whale,1684179918057,1684179917240,Animals,1684179831414,0,6.23,M,,21,Y,Y,I wanted to try to name only new animals. I think that is what confused me and I did worse the second time
442,61080eaae202b0ef135056a5,Immediate,1,1,cat,1684180228177,1684180227454,Animals,1684180224906,0,3.271,F,,24,Y,Y,""
442,61080eaae202b0ef135056a5,Immediate,1,2,dog,1684180230319,1684180229633,Animals,1684180224906,0,2.142,F,,24,Y,Y,""
442,61080eaae202b0ef135056a5,Immediate,1,3,tiger,1684180232466,1684180231175,Animals,1684180224906,0,2.147,F,,24,Y,Y,""
442,61080eaae202b0ef135056a5,Immediate,1,4,lion,1684180234569,1684180233559,Animals,1684180224906,0,2.103,F,,24,Y,Y,""
442,61080eaae202b0ef135056a5,Immediate,1,5,bear,1684180235952,1684180235320,Animals,1684180224906,0,1.383,F,,24,Y,Y,""
442,61080eaae202b0ef135056a5,Immediate,1,6,panda,1684180237431,1684180236575,Animals,1684180224906,0,1.479,F,,24,Y,Y,""
442,61080eaae202b0ef135056a5,Immediate,1,7,polar bear,1684180240278,1684180238177,Animals,1684180224906,0,2.847,F,,24,Y,Y,""
442,61080eaae202b0ef135056a5,Immediate,1,8,fox,1684180242472,1684180241313,Animals,1684180224906,0,2.194,F,,24,Y,Y,""
442,61080eaae202b0ef135056a5,Immediate,1,9,wolf,1684180245113,1684180244079,Animals,1684180224906,0,2.641,F,,24,Y,Y,""
442,61080eaae202b0ef135056a5,Immediate,1,10,frog,1684180247380,1684180246734,Animals,1684180224906,0,2.267,F,,24,Y,Y,""
442,61080eaae202b0ef135056a5,Immediate,1,11,eagle,1684180250772,1684180248848,Animals,1684180224906,0,3.392,F,,24,Y,Y,""
442,61080eaae202b0ef135056a5,Immediate,1,12,jaguar,1684180256163,1684180254120,Animals,1684180224906,0,5.391,F,,24,Y,Y,""
442,61080eaae202b0ef135056a5,Immediate,1,13,puma,1684180261055,1684180259096,Animals,1684180224906,0,4.892,F,,24,Y,Y,""
442,61080eaae202b0ef135056a5,Immediate,1,14,ape,1684180263432,1684180262448,Animals,1684180224906,0,2.377,F,,24,Y,Y,""
442,61080eaae202b0ef135056a5,Immediate,1,15,gorilla,1684180266319,1684180264692,Animals,1684180224906,0,2.887,F,,24,Y,Y,""
442,61080eaae202b0ef135056a5,Immediate,1,16,lemur,1684180269841,1684180267990,Animals,1684180224906,0,3.522,F,,24,Y,Y,""
442,61080eaae202b0ef135056a5,Immediate,1,17,squirrel,1684180280411,1684180277438,Animals,1684180224906,0,10.57,F,,24,Y,Y,""
442,61080eaae202b0ef135056a5,Immediate,1,18,chipmunk,1684180284719,1684180282076,Animals,1684180224906,0,4.308,F,,24,Y,Y,""
442,61080eaae202b0ef135056a5,Immediate,1,19,bunny,1684180290633,1684180289678,Animals,1684180224906,0,5.914,F,,24,Y,Y,""
442,61080eaae202b0ef135056a5,Immediate,1,20,rat,1684180292084,1684180291561,Animals,1684180224906,0,1.451,F,,24,Y,Y,""
442,61080eaae202b0ef135056a5,Immediate,1,21,mouse,1684180293993,1684180292728,Animals,1684180224906,0,1.909,F,,24,Y,Y,""
442,61080eaae202b0ef135056a5,Immediate,1,22,pig,1684180298053,1684180297377,Animals,1684180224906,0,4.06,F,,24,Y,Y,""
442,61080eaae202b0ef135056a5,Immediate,1,23,cow,1684180299250,1684180298666,Animals,1684180224906,0,1.197,F,,24,Y,Y,""
442,61080eaae202b0ef135056a5,Immediate,1,24,lamb,1684180300990,1684180300127,Animals,1684180224906,0,1.74,F,,24,Y,Y,""
442,61080eaae202b0ef135056a5,Immediate,1,25,goat,1684180302930,1684180302086,Animals,1684180224906,0,1.94,F,,24,Y,Y,""
442,61080eaae202b0ef135056a5,Immediate,1,26,chicken,1684180306811,1684180305270,Animals,1684180224906,0,3.881,F,,24,Y,Y,""
442,61080eaae202b0ef135056a5,Immediate,1,27,quail,1684180310296,1684180309408,Animals,1684180224906,0,3.485,F,,24,Y,Y,""
442,61080eaae202b0ef135056a5,Immediate,1,28,bird,1684180314668,1684180313832,Animals,1684180224906,0,4.372,F,,24,Y,Y,""
442,61080eaae202b0ef135056a5,Immediate,2,1,mountain lion,1684180398800,1684180388542,Animals,1684180384905,0,13.895,F,,24,Y,Y,""
442,61080eaae202b0ef135056a5,Immediate,2,2,puffer fish,1684180401902,1684180399651,Animals,1684180384905,0,3.102,F,,24,Y,Y,""
442,61080eaae202b0ef135056a5,Immediate,2,3,dolphion,1684180404160,1684180402615,Animals,1684180384905,0,2.258,F,,24,Y,Y,""
442,61080eaae202b0ef135056a5,Immediate,2,4,seahorse,1684180408682,1684180406402,Animals,1684180384905,0,4.522,F,,24,Y,Y,""
442,61080eaae202b0ef135056a5,Immediate,2,5,whale,1684180409958,1684180409137,Animals,1684180384905,0,1.276,F,,24,Y,Y,""
442,61080eaae202b0ef135056a5,Immediate,2,6,hammer head shark,1684180416709,1684180411807,Animals,1684180384905,0,6.751,F,,24,Y,Y,""
442,61080eaae202b0ef135056a5,Immediate,2,7,great white shark,1684180421598,1684180418404,Animals,1684180384905,0,4.889,F,,24,Y,Y,""
442,61080eaae202b0ef135056a5,Immediate,2,8,crane,1684180423121,1684180422160,Animals,1684180384905,0,1.523,F,,24,Y,Y,""
442,61080eaae202b0ef135056a5,Immediate,2,9,red panda,1684180428370,1684180426698,Animals,1684180384905,0,5.249,F,,24,Y,Y,""
442,61080eaae202b0ef135056a5,Immediate,2,10,maine coone,1684180433497,1684180430514,Animals,1684180384905,0,5.127,F,,24,Y,Y,""
442,61080eaae202b0ef135056a5,Immediate,2,11,lop eared bunny,1684180442814,1684180439057,Animals,1684180384905,0,9.317,F,,24,Y,Y,""
442,61080eaae202b0ef135056a5,Immediate,2,12,ring tailed lemur,1684180452573,1684180449409,Animals,1684180384905,0,9.759,F,,24,Y,Y,""
442,61080eaae202b0ef135056a5,Immediate,2,13,giraffe,1684180456174,1684180454676,Animals,1684180384905,0,3.601,F,,24,Y,Y,""
442,61080eaae202b0ef135056a5,Immediate,2,14,elephant,1684180460580,1684180458800,Animals,1684180384905,0,4.406,F,,24,Y,Y,""
442,61080eaae202b0ef135056a5,Immediate,2,15,seagul,1684180465822,1684180463841,Animals,1684180384905,0,5.242,F,,24,Y,Y,""
442,61080eaae202b0ef135056a5,Immediate,2,16,sardine,1684180470036,1684180468491,Animals,1684180384905,0,4.214,F,,24,Y,Y,""
443,64626c991bcb3a8bbd2880d8,Immediate,1,1,"bobcat,",1684180398190,1684180399671,Animals,1684180391087,0,7.103,M,,24,Y,Y,I wasn't confused but I do feel that compensation was lower than expected for the amount of writing involved.
443,64626c991bcb3a8bbd2880d8,Immediate,1,2,lion,1684180400302,1684180401182,Animals,1684180391087,0,2.112,M,,24,Y,Y,I wasn't confused but I do feel that compensation was lower than expected for the amount of writing involved.
443,64626c991bcb3a8bbd2880d8,Immediate,1,3,cat,1684180401438,1684180402071,Animals,1684180391087,0,1.136,M,,24,Y,Y,I wasn't confused but I do feel that compensation was lower than expected for the amount of writing involved.
443,64626c991bcb3a8bbd2880d8,Immediate,1,4,cougar,1684180402509,1684180403462,Animals,1684180391087,0,1.071,M,,24,Y,Y,I wasn't confused but I do feel that compensation was lower than expected for the amount of writing involved.
443,64626c991bcb3a8bbd2880d8,Immediate,1,5,cheetah,1684180404942,1684180406406,Animals,1684180391087,0,2.433,M,,24,Y,Y,I wasn't confused but I do feel that compensation was lower than expected for the amount of writing involved.
443,64626c991bcb3a8bbd2880d8,Immediate,1,6,lynx,1684180408958,1684180409398,Animals,1684180391087,0,4.016,M,,24,Y,Y,I wasn't confused but I do feel that compensation was lower than expected for the amount of writing involved.
443,64626c991bcb3a8bbd2880d8,Immediate,1,7,bobcat,1684180413878,1684180416077,Animals,1684180391087,0,4.92,M,,24,Y,Y,I wasn't confused but I do feel that compensation was lower than expected for the amount of writing involved.
443,64626c991bcb3a8bbd2880d8,Immediate,1,8,dog,1684180416614,1684180416981,Animals,1684180391087,0,2.736,M,,24,Y,Y,I wasn't confused but I do feel that compensation was lower than expected for the amount of writing involved.
443,64626c991bcb3a8bbd2880d8,Immediate,1,9,wolf,1684180417357,1684180417637,Animals,1684180391087,0,0.743,M,,24,Y,Y,I wasn't confused but I do feel that compensation was lower than expected for the amount of writing involved.
443,64626c991bcb3a8bbd2880d8,Immediate,1,10,coyote,1684180419101,1684180419950,Animals,1684180391087,0,1.744,M,,24,Y,Y,I wasn't confused but I do feel that compensation was lower than expected for the amount of writing involved.
443,64626c991bcb3a8bbd2880d8,Immediate,1,11,hawk,1684180420373,1684180420669,Animals,1684180391087,0,1.272,M,,24,Y,Y,I wasn't confused but I do feel that compensation was lower than expected for the amount of writing involved.
443,64626c991bcb3a8bbd2880d8,Immediate,1,12,crow,1684180421141,1684180421446,Animals,1684180391087,0,0.768,M,,24,Y,Y,I wasn't confused but I do feel that compensation was lower than expected for the amount of writing involved.
443,64626c991bcb3a8bbd2880d8,Immediate,1,13,eagle,1684180421886,1684180424230,Animals,1684180391087,0,0.745,M,,24,Y,Y,I wasn't confused but I do feel that compensation was lower than expected for the amount of writing involved.
443,64626c991bcb3a8bbd2880d8,Immediate,1,14,songbird,1684180425045,1684180432206,Animals,1684180391087,0,3.159,M,,24,Y,Y,I wasn't confused but I do feel that compensation was lower than expected for the amount of writing involved.
443,64626c991bcb3a8bbd2880d8,Immediate,1,15,cobra,1684180432870,1684180433077,Animals,1684180391087,0,7.825,M,,24,Y,Y,I wasn't confused but I do feel that compensation was lower than expected for the amount of writing involved.
443,64626c991bcb3a8bbd2880d8,Immediate,1,16,anaconda,1684180434358,1684180434861,Animals,1684180391087,0,1.488,M,,24,Y,Y,I wasn't confused but I do feel that compensation was lower than expected for the amount of writing involved.
443,64626c991bcb3a8bbd2880d8,Immediate,1,17,crocodile,1684180436230,1684180437453,Animals,1684180391087,0,1.872,M,,24,Y,Y,I wasn't confused but I do feel that compensation was lower than expected for the amount of writing involved.
443,64626c991bcb3a8bbd2880d8,Immediate,1,18,elephant,1684180438230,1684180438589,Animals,1684180391087,0,2,M,,24,Y,Y,I wasn't confused but I do feel that compensation was lower than expected for the amount of writing involved.
443,64626c991bcb3a8bbd2880d8,Immediate,1,19,hippotamus,1684180441333,1684180445405,Animals,1684180391087,0,3.103,M,,24,Y,Y,I wasn't confused but I do feel that compensation was lower than expected for the amount of writing involved.
443,64626c991bcb3a8bbd2880d8,Immediate,1,20,alligator,1684180446358,1684180449453,Animals,1684180391087,0,5.025,M,,24,Y,Y,I wasn't confused but I do feel that compensation was lower than expected for the amount of writing involved.
443,64626c991bcb3a8bbd2880d8,Immediate,1,21,mouse,1684180449862,1684180450238,Animals,1684180391087,0,3.504,M,,24,Y,Y,I wasn't confused but I do feel that compensation was lower than expected for the amount of writing involved.
443,64626c991bcb3a8bbd2880d8,Immediate,1,22,rabbit,1684180450822,1684180452030,Animals,1684180391087,0,0.96,M,,24,Y,Y,I wasn't confused but I do feel that compensation was lower than expected for the amount of writing involved.
443,64626c991bcb3a8bbd2880d8,Immediate,1,23,polecat,1684180452782,1684180453998,Animals,1684180391087,0,1.96,M,,24,Y,Y,I wasn't confused but I do feel that compensation was lower than expected for the amount of writing involved.
443,64626c991bcb3a8bbd2880d8,Immediate,1,24,ferret,1684180455942,1684180456213,Animals,1684180391087,0,3.16,M,,24,Y,Y,I wasn't confused but I do feel that compensation was lower than expected for the amount of writing involved.
443,64626c991bcb3a8bbd2880d8,Immediate,1,25,mink,1684180456709,1684180458416,Animals,1684180391087,0,0.767,M,,24,Y,Y,I wasn't confused but I do feel that compensation was lower than expected for the amount of writing involved.
443,64626c991bcb3a8bbd2880d8,Immediate,1,26,weasel,1684180459365,1684180461277,Animals,1684180391087,0,2.656,M,,24,Y,Y,I wasn't confused but I do feel that compensation was lower than expected for the amount of writing involved.
443,64626c991bcb3a8bbd2880d8,Immediate,1,27,groundhog,1684180462269,1684180470127,Animals,1684180391087,0,2.904,M,,24,Y,Y,I wasn't confused but I do feel that compensation was lower than expected for the amount of writing involved.
443,64626c991bcb3a8bbd2880d8,Immediate,1,28,fly,1684180470534,1684180471685,Animals,1684180391087,0,8.265,M,,24,Y,Y,I wasn't confused but I do feel that compensation was lower than expected for the amount of writing involved.
443,64626c991bcb3a8bbd2880d8,Immediate,1,29,bee,1684180472413,1684180477517,Animals,1684180391087,0,1.879,M,,24,Y,Y,I wasn't confused but I do feel that compensation was lower than expected for the amount of writing involved.
443,64626c991bcb3a8bbd2880d8,Immediate,1,30,turtle,1684180478318,,Animals,1684180391087,0,5.905,M,,24,Y,Y,I wasn't confused but I do feel that compensation was lower than expected for the amount of writing involved.
443,64626c991bcb3a8bbd2880d8,Immediate,2,1,polecat,1684180553157,1684180551190,Animals,1684180549033,0,4.124,M,,24,Y,Y,I wasn't confused but I do feel that compensation was lower than expected for the amount of writing involved.
443,64626c991bcb3a8bbd2880d8,Immediate,2,2,bobcat,1684180554197,1684180553406,Animals,1684180549033,0,1.04,M,,24,Y,Y,I wasn't confused but I do feel that compensation was lower than expected for the amount of writing involved.
443,64626c991bcb3a8bbd2880d8,Immediate,2,3,weasel,1684180555830,1684180555206,Animals,1684180549033,0,1.633,M,,24,Y,Y,I wasn't confused but I do feel that compensation was lower than expected for the amount of writing involved.
443,64626c991bcb3a8bbd2880d8,Immediate,2,4,ferret,1684180558302,1684180556030,Animals,1684180549033,0,2.472,M,,24,Y,Y,I wasn't confused but I do feel that compensation was lower than expected for the amount of writing involved.
443,64626c991bcb3a8bbd2880d8,Immediate,2,5,wolf,1684180558782,1684180558420,Animals,1684180549033,0,0.48,M,,24,Y,Y,I wasn't confused but I do feel that compensation was lower than expected for the amount of writing involved.
443,64626c991bcb3a8bbd2880d8,Immediate,2,6,lion,1684180559757,1684180559206,Animals,1684180549033,0,0.975,M,,24,Y,Y,I wasn't confused but I do feel that compensation was lower than expected for the amount of writing involved.
443,64626c991bcb3a8bbd2880d8,Immediate,2,7,zebra,1684180562198,1684180560941,Animals,1684180549033,0,2.441,M,,24,Y,Y,I wasn't confused but I do feel that compensation was lower than expected for the amount of writing involved.
443,64626c991bcb3a8bbd2880d8,Immediate,2,8,hippotamus,1684180565238,1684180562469,Animals,1684180549033,0,3.04,M,,24,Y,Y,I wasn't confused but I do feel that compensation was lower than expected for the amount of writing involved.
443,64626c991bcb3a8bbd2880d8,Immediate,2,9,alligator,1684180568277,1684180567493,Animals,1684180549033,0,3.039,M,,24,Y,Y,I wasn't confused but I do feel that compensation was lower than expected for the amount of writing involved.
443,64626c991bcb3a8bbd2880d8,Immediate,2,10,crocodile,1684180569718,1684180568478,Animals,1684180549033,0,1.441,M,,24,Y,Y,I wasn't confused but I do feel that compensation was lower than expected for the amount of writing involved.
443,64626c991bcb3a8bbd2880d8,Immediate,2,11,wolf,1684180570213,1684180569902,Animals,1684180549033,0,0.495,M,,24,Y,Y,I wasn't confused but I do feel that compensation was lower than expected for the amount of writing involved.
443,64626c991bcb3a8bbd2880d8,Immediate,2,12,cat,1684180573077,1684180572813,Animals,1684180549033,0,2.864,M,,24,Y,Y,I wasn't confused but I do feel that compensation was lower than expected for the amount of writing involved.
443,64626c991bcb3a8bbd2880d8,Immediate,2,13,cougar,1684180577293,1684180576846,Animals,1684180549033,0,4.216,M,,24,Y,Y,I wasn't confused but I do feel that compensation was lower than expected for the amount of writing involved.
443,64626c991bcb3a8bbd2880d8,Immediate,2,14,lynx,1684180577950,1684180577510,Animals,1684180549033,0,0.657,M,,24,Y,Y,I wasn't confused but I do feel that compensation was lower than expected for the amount of writing involved.
443,64626c991bcb3a8bbd2880d8,Immediate,2,15,tiger,1684180580574,1684180580095,Animals,1684180549033,0,2.624,M,,24,Y,Y,I wasn't confused but I do feel that compensation was lower than expected for the amount of writing involved.
443,64626c991bcb3a8bbd2880d8,Immediate,2,16,fly,1684180582517,1684180582198,Animals,1684180549033,0,1.943,M,,24,Y,Y,I wasn't confused but I do feel that compensation was lower than expected for the amount of writing involved.
443,64626c991bcb3a8bbd2880d8,Immediate,2,17,bee,1684180583062,1684180582733,Animals,1684180549033,0,0.545,M,,24,Y,Y,I wasn't confused but I do feel that compensation was lower than expected for the amount of writing involved.
443,64626c991bcb3a8bbd2880d8,Immediate,2,18,bison,1684180586598,1684180586037,Animals,1684180549033,0,3.536,M,,24,Y,Y,I wasn't confused but I do feel that compensation was lower than expected for the amount of writing involved.
443,64626c991bcb3a8bbd2880d8,Immediate,2,19,bear,1684180588358,1684180588055,Animals,1684180549033,0,1.76,M,,24,Y,Y,I wasn't confused but I do feel that compensation was lower than expected for the amount of writing involved.
443,64626c991bcb3a8bbd2880d8,Immediate,2,20,elephant,1684180590174,1684180589278,Animals,1684180549033,0,1.816,M,,24,Y,Y,I wasn't confused but I do feel that compensation was lower than expected for the amount of writing involved.
443,64626c991bcb3a8bbd2880d8,Immediate,2,21,cobra,1684180592885,1684180591145,Animals,1684180549033,0,2.711,M,,24,Y,Y,I wasn't confused but I do feel that compensation was lower than expected for the amount of writing involved.
443,64626c991bcb3a8bbd2880d8,Immediate,2,22,anaconda,1684180594149,1684180593045,Animals,1684180549033,0,1.264,M,,24,Y,Y,I wasn't confused but I do feel that compensation was lower than expected for the amount of writing involved.
443,64626c991bcb3a8bbd2880d8,Immediate,2,23,cornsnake,1684180597213,1684180595719,Animals,1684180549033,0,3.064,M,,24,Y,Y,I wasn't confused but I do feel that compensation was lower than expected for the amount of writing involved.
443,64626c991bcb3a8bbd2880d8,Immediate,2,24,grass snake,1684180600813,1684180599710,Animals,1684180549033,0,3.6,M,,24,Y,Y,I wasn't confused but I do feel that compensation was lower than expected for the amount of writing involved.
443,64626c991bcb3a8bbd2880d8,Immediate,2,25,monkey,1684180609950,1684180609301,Animals,1684180549033,0,9.137,M,,24,Y,Y,I wasn't confused but I do feel that compensation was lower than expected for the amount of writing involved.
443,64626c991bcb3a8bbd2880d8,Immediate,2,26,gorilla,1684180611373,1684180610565,Animals,1684180549033,0,1.423,M,,24,Y,Y,I wasn't confused but I do feel that compensation was lower than expected for the amount of writing involved.
443,64626c991bcb3a8bbd2880d8,Immediate,2,27,orangutan,1684180614270,1684180612781,Animals,1684180549033,0,2.897,M,,24,Y,Y,I wasn't confused but I do feel that compensation was lower than expected for the amount of writing involved.
443,64626c991bcb3a8bbd2880d8,Immediate,2,28,mouse,1684180618621,1684180618071,Animals,1684180549033,0,4.351,M,,24,Y,Y,I wasn't confused but I do feel that compensation was lower than expected for the amount of writing involved.
443,64626c991bcb3a8bbd2880d8,Immediate,2,29,groundhog,1684180620637,1684180618805,Animals,1684180549033,0,2.016,M,,24,Y,Y,I wasn't confused but I do feel that compensation was lower than expected for the amount of writing involved.
443,64626c991bcb3a8bbd2880d8,Immediate,2,30,rabbit,1684180621486,1684180620860,Animals,1684180549033,0,0.849,M,,24,Y,Y,I wasn't confused but I do feel that compensation was lower than expected for the amount of writing involved.
443,64626c991bcb3a8bbd2880d8,Immediate,2,31,hyena,1684180624758,1684180624054,Animals,1684180549033,0,3.272,M,,24,Y,Y,I wasn't confused but I do feel that compensation was lower than expected for the amount of writing involved.
443,64626c991bcb3a8bbd2880d8,Immediate,2,32,turtle,1684180629581,1684180628695,Animals,1684180549033,0,4.823,M,,24,Y,Y,I wasn't confused but I do feel that compensation was lower than expected for the amount of writing involved.
443,64626c991bcb3a8bbd2880d8,Immediate,2,33,tortoise,1684180630845,1684180629797,Animals,1684180549033,0,1.264,M,,24,Y,Y,I wasn't confused but I do feel that compensation was lower than expected for the amount of writing involved.
443,64626c991bcb3a8bbd2880d8,Immediate,2,34,frog,1684180631757,1684180631317,Animals,1684180549033,0,0.912,M,,24,Y,Y,I wasn't confused but I do feel that compensation was lower than expected for the amount of writing involved.
