jatos_id,prolific_id,gamenum,itemnum,items,times,firsttime,category,starttime,shortlist,rt
555,61019c7bfef4b6c8de7d5f55,2,22,worm,1684523428976,1684523428329,Animals,1684523353099,0,5.867
555,61019c7bfef4b6c8de7d5f55,2,23,monkey,1684523434542,1684523433523,Animals,1684523353099,0,5.566
555,61019c7bfef4b6c8de7d5f55,2,24,chimpanzee,1684523437012,1684523435041,Animals,1684523353099,0,2.47
555,61019c7bfef4b6c8de7d5f55,2,25,gorilla,1684523440574,1684523439667,Animals,1684523353099,0,3.562
555,61019c7bfef4b6c8de7d5f55,2,26,elephant,1684523442334,1684523440999,Animals,1684523353099,0,1.76
554,611fcf08e319f17f3ed80954,2,1,cat,1684523381422,1684523380729,Animals,1684523375942,0,5.48
554,611fcf08e319f17f3ed80954,2,2,dog,1684523384284,1684523382744,Animals,1684523375942,0,2.862
554,611fcf08e319f17f3ed80954,2,3,fish,1684523385905,1684523385200,Animals,1684523375942,0,1.621
554,611fcf08e319f17f3ed80954,2,4,elephant,1684523391217,1684523389163,Animals,1684523375942,0,5.312
554,611fcf08e319f17f3ed80954,2,5,kangaroo,1684523394154,1684523392108,Animals,1684523375942,0,2.937
554,611fcf08e319f17f3ed80954,2,6,ferret,1684523403417,1684523399699,Animals,1684523375942,0,9.263
554,611fcf08e319f17f3ed80954,2,7,rat,1684523407929,1684523407198,Animals,1684523375942,0,4.512
554,611fcf08e319f17f3ed80954,2,8,mouse,1684523411806,1684523410496,Animals,1684523375942,0,3.877
554,611fcf08e319f17f3ed80954,2,9,zebra,1684523418910,1684523417324,Animals,1684523375942,0,7.104
554,611fcf08e319f17f3ed80954,2,10,giraff,1684523421808,1684523420316,Animals,1684523375942,0,2.898
554,611fcf08e319f17f3ed80954,2,11,bird,1684523426435,1684523425684,Animals,1684523375942,0,4.627
554,611fcf08e319f17f3ed80954,2,12,dolphin,1684523433141,1684523430389,Animals,1684523375942,0,6.706
554,611fcf08e319f17f3ed80954,2,13,tiget,1684523437548,1684523436824,Animals,1684523375942,0,4.407
554,611fcf08e319f17f3ed80954,2,14,lion,1684523440851,1684523438796,Animals,1684523375942,0,3.303
554,611fcf08e319f17f3ed80954,2,15,bat,1684523446385,1684523445139,Animals,1684523375942,0,5.534
554,611fcf08e319f17f3ed80954,2,16,shark,1684523449804,1684523448859,Animals,1684523375942,0,3.419
554,611fcf08e319f17f3ed80954,2,17,panther,1684523460012,1684523458840,Animals,1684523375942,0,10.208
553,63d428eb946e85527cfdf058,2,1,lion,1684523280174,1684523279180,Animals,1684523276721,0,3.453
553,63d428eb946e85527cfdf058,2,2,whale,1684523282720,1684523281143,Animals,1684523276721,0,2.546
553,63d428eb946e85527cfdf058,2,3,dog,1684523286788,1684523286233,Animals,1684523276721,0,4.068
553,63d428eb946e85527cfdf058,2,4,cat,1684523288209,1684523287287,Animals,1684523276721,0,1.421
553,63d428eb946e85527cfdf058,2,5,hamster,1684523294497,1684523291476,Animals,1684523276721,0,6.288
553,63d428eb946e85527cfdf058,2,6,parrot,1684523301580,1684523299107,Animals,1684523276721,0,7.083
553,63d428eb946e85527cfdf058,2,7,pig,1684523317806,1684523304214,Animals,1684523276721,0,16.226
553,63d428eb946e85527cfdf058,2,8,sheep,1684523321815,1684523320519,Animals,1684523276721,0,4.009
553,63d428eb946e85527cfdf058,2,9,chickens,1684523324794,1684523322326,Animals,1684523276721,0,2.979
553,63d428eb946e85527cfdf058,2,10,elephant,1684523330088,1684523328128,Animals,1684523276721,0,5.294
553,63d428eb946e85527cfdf058,2,11,jagaur,1684523343472,1684523331727,Animals,1684523276721,0,13.384
553,63d428eb946e85527cfdf058,2,12,cheetah,1684523348933,1684523346985,Animals,1684523276721,0,5.461
553,63d428eb946e85527cfdf058,2,13,vulture,1684523353510,1684523351795,Animals,1684523276721,0,4.577
553,63d428eb946e85527cfdf058,2,14,pigeon,1684523356669,1684523354707,Animals,1684523276721,0,3.159
553,63d428eb946e85527cfdf058,2,15,worm,1684523360387,1684523359473,Animals,1684523276721,0,3.718
552,60fce319094706567dd18681,2,1,bear,1684523240298,1684523239653,Animals,1684523237474,0,2.824
552,60fce319094706567dd18681,2,2,dog,1684523241649,1684523241283,Animals,1684523237474,0,1.351
552,60fce319094706567dd18681,2,3,deer,1684523243190,1684523242564,Animals,1684523237474,0,1.541
552,60fce319094706567dd18681,2,4,cat,1684523244460,1684523243865,Animals,1684523237474,0,1.27
552,60fce319094706567dd18681,2,5,horse,1684523247435,1684523246584,Animals,1684523237474,0,2.975
552,60fce319094706567dd18681,2,6,pig,1684523248500,1684523247919,Animals,1684523237474,0,1.065
552,60fce319094706567dd18681,2,7,cow,1684523249729,1684523249154,Animals,1684523237474,0,1.229
552,60fce319094706567dd18681,2,8,fly,1684523253419,1684523252985,Animals,1684523237474,0,3.69
552,60fce319094706567dd18681,2,9,ant,1684523254071,1684523253605,Animals,1684523237474,0,0.652
552,60fce319094706567dd18681,2,10,ladybug,1684523257544,1684523255038,Animals,1684523237474,0,3.473
552,60fce319094706567dd18681,2,11,tiger,1684523258640,1684523257713,Animals,1684523237474,0,1.096
552,60fce319094706567dd18681,2,12,lion,1684523259840,1684523258893,Animals,1684523237474,0,1.2
552,60fce319094706567dd18681,2,13,lizard,1684523265343,1684523263687,Animals,1684523237474,0,5.503
552,60fce319094706567dd18681,2,14,bird,1684523267513,1684523266201,Animals,1684523237474,0,2.17
552,60fce319094706567dd18681,2,15,goat,1684523271197,1684523270281,Animals,1684523237474,0,3.684
552,60fce319094706567dd18681,2,16,whale,1684523276601,1684523275918,Animals,1684523237474,0,5.404
552,60fce319094706567dd18681,2,17,shark,1684523277545,1684523276803,Animals,1684523237474,0,0.944
552,60fce319094706567dd18681,2,18,dolphin,1684523280644,1684523277953,Animals,1684523237474,0,3.099
552,60fce319094706567dd18681,2,19,fish,1684523282232,1684523281182,Animals,1684523237474,0,1.588
552,60fce319094706567dd18681,2,20,starfish,1684523285391,1684523283840,Animals,1684523237474,0,3.159
552,60fce319094706567dd18681,2,21,bee,1684523291270,1684523290877,Animals,1684523237474,0,5.879
552,60fce319094706567dd18681,2,22,hornet,1684523292788,1684523291957,Animals,1684523237474,0,1.518
552,60fce319094706567dd18681,2,23,wasp,1684523294639,1684523293283,Animals,1684523237474,0,1.851
552,60fce319094706567dd18681,2,24,sloth,1684523299942,1684523298929,Animals,1684523237474,0,5.303
552,60fce319094706567dd18681,2,25,seal,1684523303045,1684523301950,Animals,1684523237474,0,3.103
552,60fce319094706567dd18681,2,26,killer whale,1684523306983,1684523304804,Animals,1684523237474,0,3.938
552,60fce319094706567dd18681,2,27,moose,1684523311721,1684523311071,Animals,1684523237474,0,4.738
552,60fce319094706567dd18681,2,28,squirrel,1684523317875,1684523315834,Animals,1684523237474,0,6.154
551,5f850cd39e097f1f273a755d,2,1,lion,1684523222678,1684523221802,Animals,1684523220128,0,2.55
551,5f850cd39e097f1f273a755d,2,2,zebra,1684523226474,1684523225201,Animals,1684523220128,0,3.796
551,5f850cd39e097f1f273a755d,2,3,cow,1684523227058,1684523226661,Animals,1684523220128,0,0.584
551,5f850cd39e097f1f273a755d,2,4,dog,1684523228657,1684523228299,Animals,1684523220128,0,1.599
551,5f850cd39e097f1f273a755d,2,5,cat,1684523229592,1684523228815,Animals,1684523220128,0,0.935
551,5f850cd39e097f1f273a755d,2,6,penguin,1684523231580,1684523230602,Animals,1684523220128,0,1.988
551,5f850cd39e097f1f273a755d,2,7,dolphin,1684523232982,1684523231735,Animals,1684523220128,0,1.402
551,5f850cd39e097f1f273a755d,2,8,tucan,1684523241041,1684523237165,Animals,1684523220128,0,8.059
551,5f850cd39e097f1f273a755d,2,9,rhino,1684523245783,1684523244927,Animals,1684523220128,0,4.742
551,5f850cd39e097f1f273a755d,2,10,whale,1684523247963,1684523247303,Animals,1684523220128,0,2.18
551,5f850cd39e097f1f273a755d,2,11,shrimp,1684523250739,1684523249793,Animals,1684523220128,0,2.776
551,5f850cd39e097f1f273a755d,2,12,tilapia,1684523252987,1684523251295,Animals,1684523220128,0,2.248
551,5f850cd39e097f1f273a755d,2,13,salmon,1684523254812,1684523253730,Animals,1684523220128,0,1.825
551,5f850cd39e097f1f273a755d,2,14,sardines,1684523259456,1684523258318,Animals,1684523220128,0,4.644
551,5f850cd39e097f1f273a755d,2,15,polar bear,1684523265784,1684523263478,Animals,1684523220128,0,6.328
551,5f850cd39e097f1f273a755d,2,16,gorilla,1684523273121,1684523272203,Animals,1684523220128,0,7.337
551,5f850cd39e097f1f273a755d,2,17,chimp,1684523274591,1684523273635,Animals,1684523220128,0,1.47
551,5f850cd39e097f1f273a755d,2,18,elephant,1684523279335,1684523278313,Animals,1684523220128,0,4.744
551,5f850cd39e097f1f273a755d,2,19,mouse,1684523282179,1684523281421,Animals,1684523220128,0,2.844
551,5f850cd39e097f1f273a755d,2,20,rat,1684523282953,1684523282489,Animals,1684523220128,0,0.774
551,5f850cd39e097f1f273a755d,2,21,deer,1684523287216,1684523286595,Animals,1684523220128,0,4.263
551,5f850cd39e097f1f273a755d,2,22,sheep,1684523288258,1684523287518,Animals,1684523220128,0,1.042
551,5f850cd39e097f1f273a755d,2,23,pig,1684523291030,1684523290524,Animals,1684523220128,0,2.772
551,5f850cd39e097f1f273a755d,2,24,goat,1684523293396,1684523292893,Animals,1684523220128,0,2.366
551,5f850cd39e097f1f273a755d,2,25,hippo,1684523301994,1684523300614,Animals,1684523220128,0,8.598
550,5f63a1e5192b540bf182227d,2,1,dog,1684522982137,1684522981081,Animals,1684522978804,0,3.333
550,5f63a1e5192b540bf182227d,2,2,cat,1684522984072,1684522983007,Animals,1684522978804,0,1.935
550,5f63a1e5192b540bf182227d,2,3,racoon,1684522986944,1684522984415,Animals,1684522978804,0,2.872
550,5f63a1e5192b540bf182227d,2,4,deer,1684522988559,1684522987335,Animals,1684522978804,0,1.615
550,5f63a1e5192b540bf182227d,2,5,moose,1684522990416,1684522988968,Animals,1684522978804,0,1.857
550,5f63a1e5192b540bf182227d,2,6,bear,1684522994400,1684522993031,Animals,1684522978804,0,3.984
550,5f63a1e5192b540bf182227d,2,7,mamoth,1684523000359,1684522998151,Animals,1684522978804,0,5.959
550,5f63a1e5192b540bf182227d,2,8,Dodo bird,1684523006415,1684523001279,Animals,1684522978804,0,6.056
550,5f63a1e5192b540bf182227d,2,9,tortise,1684523011751,1684523008815,Animals,1684522978804,0,5.336
550,5f63a1e5192b540bf182227d,2,10,tiger,1684523018079,1684523016991,Animals,1684522978804,0,6.328
550,5f63a1e5192b540bf182227d,2,11,lion,1684523020263,1684523018686,Animals,1684522978804,0,2.184
550,5f63a1e5192b540bf182227d,2,12,walrus,1684523023039,1684523021015,Animals,1684522978804,0,2.776
550,5f63a1e5192b540bf182227d,2,13,hippo,1684523027655,1684523025950,Animals,1684522978804,0,4.616
550,5f63a1e5192b540bf182227d,2,14,lemur,1684523030406,1684523028062,Animals,1684522978804,0,2.751
550,5f63a1e5192b540bf182227d,2,15,toucan,1684523037271,1684523035247,Animals,1684522978804,0,6.865
550,5f63a1e5192b540bf182227d,2,16,lizard,1684523041791,1684523039783,Animals,1684522978804,0,4.52
550,5f63a1e5192b540bf182227d,2,17,chicken,1684523043975,1684523042190,Animals,1684522978804,0,2.184
550,5f63a1e5192b540bf182227d,2,18,pig,1684523047719,1684523046574,Animals,1684522978804,0,3.744
550,5f63a1e5192b540bf182227d,2,19,horse,1684523050232,1684523048615,Animals,1684522978804,0,2.513
550,5f63a1e5192b540bf182227d,2,20,donkey,1684523053688,1684523051152,Animals,1684522978804,0,3.456
550,5f63a1e5192b540bf182227d,2,21,whale,1684523062455,1684523060399,Animals,1684522978804,0,8.767
550,5f63a1e5192b540bf182227d,2,22,kangaroo,1684523067247,1684523064318,Animals,1684522978804,0,4.792
550,5f63a1e5192b540bf182227d,2,23,snake,1684523069151,1684523068207,Animals,1684522978804,0,1.904
549,5f1215c24862ae13032bad4e,2,1,tiger,1684522803820,1684522803074,Animals,1684522800747,0,3.073
549,5f1215c24862ae13032bad4e,2,2,dog,1684522806668,1684522806206,Animals,1684522800747,0,2.848
549,5f1215c24862ae13032bad4e,2,3,cat,1684522807542,1684522807047,Animals,1684522800747,0,0.874
549,5f1215c24862ae13032bad4e,2,4,pig,1684522808567,1684522808088,Animals,1684522800747,0,1.025
549,5f1215c24862ae13032bad4e,2,5,owl,1684522809336,1684522808898,Animals,1684522800747,0,0.769
549,5f1215c24862ae13032bad4e,2,6,elephant,1684522812786,1684522811746,Animals,1684522800747,0,3.45
549,5f1215c24862ae13032bad4e,2,7,lion,1684522815764,1684522815104,Animals,1684522800747,0,2.978
549,5f1215c24862ae13032bad4e,2,8,leopard,1684522818045,1684522816228,Animals,1684522800747,0,2.281
549,5f1215c24862ae13032bad4e,2,9,giraffe,1684522822293,1684522818431,Animals,1684522800747,0,4.248
549,5f1215c24862ae13032bad4e,2,10,fish,1684522827025,1684522824237,Animals,1684522800747,0,4.732
549,5f1215c24862ae13032bad4e,2,11,lizard,1684522830121,1684522828530,Animals,1684522800747,0,3.096
549,5f1215c24862ae13032bad4e,2,12,hippo,1684522839266,1684522834058,Animals,1684522800747,0,9.145
549,5f1215c24862ae13032bad4e,2,13,rabbit,1684522840654,1684522839862,Animals,1684522800747,0,1.388
549,5f1215c24862ae13032bad4e,2,14,wold,1684522842830,1684522842366,Animals,1684522800747,0,2.176
549,5f1215c24862ae13032bad4e,2,15,fox,1684522844554,1684522842989,Animals,1684522800747,0,1.724
549,5f1215c24862ae13032bad4e,2,16,deer,1684522848115,1684522847558,Animals,1684522800747,0,3.561
549,5f1215c24862ae13032bad4e,2,17,cow,1684522849478,1684522848731,Animals,1684522800747,0,1.363
549,5f1215c24862ae13032bad4e,2,18,rooster,1684522851589,1684522849785,Animals,1684522800747,0,2.111
549,5f1215c24862ae13032bad4e,2,19,sheep,1684522852972,1684522852088,Animals,1684522800747,0,1.383
549,5f1215c24862ae13032bad4e,2,20,lamb,1684522854800,1684522853338,Animals,1684522800747,0,1.828
549,5f1215c24862ae13032bad4e,2,21,horse,1684522856870,1684522855361,Animals,1684522800747,0,2.07
549,5f1215c24862ae13032bad4e,2,22,monkey,1684522861521,1684522860733,Animals,1684522800747,0,4.651
549,5f1215c24862ae13032bad4e,2,23,bear,1684522862222,1684522861746,Animals,1684522800747,0,0.701
549,5f1215c24862ae13032bad4e,2,24,kangaroo,1684522864513,1684522862922,Animals,1684522800747,0,2.291
549,5f1215c24862ae13032bad4e,2,25,zebra,1684522866022,1684522864923,Animals,1684522800747,0,1.509
549,5f1215c24862ae13032bad4e,2,26,camel,1684522869550,1684522868290,Animals,1684522800747,0,3.528
549,5f1215c24862ae13032bad4e,2,27,panda,1684522871154,1684522869946,Animals,1684522800747,0,1.604
549,5f1215c24862ae13032bad4e,2,28,gorilla,1684522875151,1684522872824,Animals,1684522800747,0,3.997
549,5f1215c24862ae13032bad4e,2,29,goat,1684522876224,1684522875728,Animals,1684522800747,0,1.073
549,5f1215c24862ae13032bad4e,2,30,dolphin,1684522883580,1684522880910,Animals,1684522800747,0,7.356
549,5f1215c24862ae13032bad4e,2,31,sloth,1684522884821,1684522884125,Animals,1684522800747,0,1.241
549,5f1215c24862ae13032bad4e,2,32,zorse,1684522889835,1684522888154,Animals,1684522800747,0,5.014
548,60fe4500b9d48a537a42f35a,2,1,Monkey,1684522637899,1684522636868,Animals,1684522635299,0,2.6
548,60fe4500b9d48a537a42f35a,2,2,Cat,1684522640524,1684522639887,Animals,1684522635299,0,2.625
548,60fe4500b9d48a537a42f35a,2,3,Dog,1684522641195,1684522640623,Animals,1684522635299,0,0.671
548,60fe4500b9d48a537a42f35a,2,4,Pig,1684522642864,1684522642423,Animals,1684522635299,0,1.669
548,60fe4500b9d48a537a42f35a,2,5,Sheep,1684522643812,1684522643072,Animals,1684522635299,0,0.948
548,60fe4500b9d48a537a42f35a,2,6,Lion,1684522645186,1684522644520,Animals,1684522635299,0,1.374
548,60fe4500b9d48a537a42f35a,2,7,Tiger,1684522645916,1684522645285,Animals,1684522635299,0,0.73
548,60fe4500b9d48a537a42f35a,2,8,Zebra,1684522648480,1684522646646,Animals,1684522635299,0,2.564
548,60fe4500b9d48a537a42f35a,2,9,Gazella,1684522650009,1684522648775,Animals,1684522635299,0,1.529
548,60fe4500b9d48a537a42f35a,2,10,Hippo,1684522656019,1684522654453,Animals,1684522635299,0,6.01
548,60fe4500b9d48a537a42f35a,2,11,Penguin,1684522660227,1684522657660,Animals,1684522635299,0,4.208
548,60fe4500b9d48a537a42f35a,2,12,Sea Lion,1684522662141,1684522660848,Animals,1684522635299,0,1.914
548,60fe4500b9d48a537a42f35a,2,13,Manatee,1684522667124,1684522665781,Animals,1684522635299,0,4.983
548,60fe4500b9d48a537a42f35a,2,14,Orangutan,1684522669213,1684522667788,Animals,1684522635299,0,2.089
548,60fe4500b9d48a537a42f35a,2,15,Rabbit,1684522672714,1684522671420,Animals,1684522635299,0,3.501
548,60fe4500b9d48a537a42f35a,2,16,Hamster,1684522674830,1684522674009,Animals,1684522635299,0,2.116
548,60fe4500b9d48a537a42f35a,2,17,Guinea Pig,1684522676348,1684522675168,Animals,1684522635299,0,1.518
548,60fe4500b9d48a537a42f35a,2,18,Toucan,1684522679480,1684522677447,Animals,1684522635299,0,3.132
548,60fe4500b9d48a537a42f35a,2,19,Parrot,1684522680849,1684522679797,Animals,1684522635299,0,1.369
548,60fe4500b9d48a537a42f35a,2,20,Chinchilla,1684522684553,1684522682621,Animals,1684522635299,0,3.704
548,60fe4500b9d48a537a42f35a,2,21,Lizard,1684522687790,1684522686846,Animals,1684522635299,0,3.237
548,60fe4500b9d48a537a42f35a,2,22,Bearded Dragon,1684522690406,1684522687998,Animals,1684522635299,0,2.616
548,60fe4500b9d48a537a42f35a,2,23,Goldfish,1684522694277,1684522691396,Animals,1684522635299,0,3.871
548,60fe4500b9d48a537a42f35a,2,24,Beta Fish,1684522697003,1684522695723,Animals,1684522635299,0,2.726
548,60fe4500b9d48a537a42f35a,2,25,Turtle,1684522700392,1684522699644,Animals,1684522635299,0,3.389
548,60fe4500b9d48a537a42f35a,2,26,Crocodile,1684522703067,1684522701730,Animals,1684522635299,0,2.675
548,60fe4500b9d48a537a42f35a,2,27,Alligator,1684522704612,1684522703383,Animals,1684522635299,0,1.545
548,60fe4500b9d48a537a42f35a,2,28,Raccoon,1684522714338,1684522706189,Animals,1684522635299,0,9.726
548,60fe4500b9d48a537a42f35a,2,29,Kangaroo,1684522721091,1684522719957,Animals,1684522635299,0,6.753
547,63614d2f3531a1f02d12fe94,2,1,dog,1684522629095,1684522627963,Animals,1684522623121,0,5.974
547,63614d2f3531a1f02d12fe94,2,2,cat,1684522631478,1684522630262,Animals,1684522623121,0,2.383
547,63614d2f3531a1f02d12fe94,2,3,elephant,1684522635302,1684522631951,Animals,1684522623121,0,3.824
547,63614d2f3531a1f02d12fe94,2,4,tiger,1684522637649,1684522635768,Animals,1684522623121,0,2.347
547,63614d2f3531a1f02d12fe94,2,5,bear,1684522639679,1684522638140,Animals,1684522623121,0,2.03
547,63614d2f3531a1f02d12fe94,2,6,monkey,1684522642643,1684522640452,Animals,1684522623121,0,2.964
547,63614d2f3531a1f02d12fe94,2,7,lizard,1684522650497,1684522647983,Animals,1684522623121,0,7.854
547,63614d2f3531a1f02d12fe94,2,8,girrafe,1684522668304,1684522652299,Animals,1684522623121,0,17.807
547,63614d2f3531a1f02d12fe94,2,9,bird,1684522673795,1684522669636,Animals,1684522623121,0,5.491
547,63614d2f3531a1f02d12fe94,2,10,parrot,1684522676438,1684522674952,Animals,1684522623121,0,2.643
547,63614d2f3531a1f02d12fe94,2,11,swallow,1684522682778,1684522679434,Animals,1684522623121,0,6.34
547,63614d2f3531a1f02d12fe94,2,12,dove,1684522685828,1684522683887,Animals,1684522623121,0,3.05
547,63614d2f3531a1f02d12fe94,2,13,panther,1684522689823,1684522686880,Animals,1684522623121,0,3.995
547,63614d2f3531a1f02d12fe94,2,14,polar bear,1684522697144,1684522693378,Animals,1684522623121,0,7.321
547,63614d2f3531a1f02d12fe94,2,15,brown beAR,1684522704266,1684522698817,Animals,1684522623121,0,7.122
547,63614d2f3531a1f02d12fe94,2,16,snake,1684522709884,1684522704761,Animals,1684522623121,0,5.618
546,63d3fbb2e822fa8e7bfe8511,2,1,bear,1684523258206,1684523257453,Animals,1684523252870,0,5.336
546,63d3fbb2e822fa8e7bfe8511,2,2,dog,1684523259433,1684523258786,Animals,1684523252870,0,1.227
546,63d3fbb2e822fa8e7bfe8511,2,3,cat,1684523261080,1684523260279,Animals,1684523252870,0,1.647
546,63d3fbb2e822fa8e7bfe8511,2,4,giraffe,1684523266177,1684523264865,Animals,1684523252870,0,5.097
546,63d3fbb2e822fa8e7bfe8511,2,5,donkey,1684523269279,1684523267794,Animals,1684523252870,0,3.102
546,63d3fbb2e822fa8e7bfe8511,2,6,camal,1684523277172,1684523270900,Animals,1684523252870,0,7.893
546,63d3fbb2e822fa8e7bfe8511,2,7,bunny,1684523281818,1684523280816,Animals,1684523252870,0,4.646
546,63d3fbb2e822fa8e7bfe8511,2,8,rat,1684523283603,1684523282865,Animals,1684523252870,0,1.785
546,63d3fbb2e822fa8e7bfe8511,2,9,fish,1684523286156,1684523285369,Animals,1684523252870,0,2.553
546,63d3fbb2e822fa8e7bfe8511,2,10,whale,1684523287881,1684523287145,Animals,1684523252870,0,1.725
546,63d3fbb2e822fa8e7bfe8511,2,11,dolphin,1684523290000,1684523288441,Animals,1684523252870,0,2.119
546,63d3fbb2e822fa8e7bfe8511,2,12,shark,1684523293242,1684523291996,Animals,1684523252870,0,3.242
546,63d3fbb2e822fa8e7bfe8511,2,13,ant,1684523294566,1684523294041,Animals,1684523252870,0,1.324
546,63d3fbb2e822fa8e7bfe8511,2,14,cockroach,1684523297664,1684523295816,Animals,1684523252870,0,3.098
546,63d3fbb2e822fa8e7bfe8511,2,15,coyette,1684523308154,1684523306452,Animals,1684523252870,0,10.49
546,63d3fbb2e822fa8e7bfe8511,2,16,wolf,1684523310336,1684523309606,Animals,1684523252870,0,2.182
546,63d3fbb2e822fa8e7bfe8511,2,17,lion,1684523314281,1684523313507,Animals,1684523252870,0,3.945
546,63d3fbb2e822fa8e7bfe8511,2,18,tiger,1684523316923,1684523316168,Animals,1684523252870,0,2.642
546,63d3fbb2e822fa8e7bfe8511,2,19,panda,1684523319607,1684523318813,Animals,1684523252870,0,2.684
546,63d3fbb2e822fa8e7bfe8511,2,20,penguin,1684523325649,1684523324038,Animals,1684523252870,0,6.042
546,63d3fbb2e822fa8e7bfe8511,2,21,kamgaroo,1684523335986,1684523334280,Animals,1684523252870,0,10.337
545,63d53c6bc368b9fa8d33f4cf,2,1,dog,1684522536682,1684522536379,Animals,1684522534405,0,2.277
545,63d53c6bc368b9fa8d33f4cf,2,2,cat,1684522537259,1684522536972,Animals,1684522534405,0,0.577
545,63d53c6bc368b9fa8d33f4cf,2,3,elephant,1684522538940,1684522538246,Animals,1684522534405,0,1.681
545,63d53c6bc368b9fa8d33f4cf,2,4,fox,1684522539353,1684522539105,Animals,1684522534405,0,0.413
545,63d53c6bc368b9fa8d33f4cf,2,5,raccoon,1684522544722,1684522540217,Animals,1684522534405,0,5.369
545,63d53c6bc368b9fa8d33f4cf,2,6,skunk,1684522545507,1684522544847,Animals,1684522534405,0,0.785
545,63d53c6bc368b9fa8d33f4cf,2,7,lion,1684522546787,1684522546359,Animals,1684522534405,0,1.28
545,63d53c6bc368b9fa8d33f4cf,2,8,ostrich,1684522550419,1684522549697,Animals,1684522534405,0,3.632
545,63d53c6bc368b9fa8d33f4cf,2,9,owl,1684522550988,1684522550621,Animals,1684522534405,0,0.569
545,63d53c6bc368b9fa8d33f4cf,2,10,eagle,1684522553142,1684522551447,Animals,1684522534405,0,2.154
545,63d53c6bc368b9fa8d33f4cf,2,11,pelican,1684522554013,1684522553474,Animals,1684522534405,0,0.871
545,63d53c6bc368b9fa8d33f4cf,2,12,fish,1684522555176,1684522554845,Animals,1684522534405,0,1.163
545,63d53c6bc368b9fa8d33f4cf,2,13,sea,1684522558462,1684522557539,Animals,1684522534405,0,3.286
545,63d53c6bc368b9fa8d33f4cf,2,14,seal,1684522559197,1684522558963,Animals,1684522534405,0,0.735
545,63d53c6bc368b9fa8d33f4cf,2,15,penguin,1684522560703,1684522559398,Animals,1684522534405,0,1.506
545,63d53c6bc368b9fa8d33f4cf,2,16,shark,1684522561459,1684522560799,Animals,1684522534405,0,0.756
545,63d53c6bc368b9fa8d33f4cf,2,17,octopus,1684522563481,1684522561622,Animals,1684522534405,0,2.022
545,63d53c6bc368b9fa8d33f4cf,2,18,eel,1684522565128,1684522564712,Animals,1684522534405,0,1.647
545,63d53c6bc368b9fa8d33f4cf,2,19,manatee,1684522567667,1684522566720,Animals,1684522534405,0,2.539
545,63d53c6bc368b9fa8d33f4cf,2,20,otter,1684522568997,1684522567832,Animals,1684522534405,0,1.33
545,63d53c6bc368b9fa8d33f4cf,2,21,black footed cat,1684522575263,1684522573575,Animals,1684522534405,0,6.266
545,63d53c6bc368b9fa8d33f4cf,2,22,bengal,1684522576234,1684522575786,Animals,1684522534405,0,0.971
545,63d53c6bc368b9fa8d33f4cf,2,23,tiger,1684522576828,1684522576447,Animals,1684522534405,0,0.594
545,63d53c6bc368b9fa8d33f4cf,2,24,panda,1684522578576,1684522578023,Animals,1684522534405,0,1.748
545,63d53c6bc368b9fa8d33f4cf,2,25,red panda,1684522580580,1684522579335,Animals,1684522534405,0,2.004
545,63d53c6bc368b9fa8d33f4cf,2,26,goat,1684522584940,1684522584618,Animals,1684522534405,0,4.36
545,63d53c6bc368b9fa8d33f4cf,2,27,pig,1684522585672,1684522585373,Animals,1684522534405,0,0.732
545,63d53c6bc368b9fa8d33f4cf,2,28,cow,1684522589765,1684522589470,Animals,1684522534405,0,4.093
545,63d53c6bc368b9fa8d33f4cf,2,29,sheep,1684522591050,1684522590504,Animals,1684522534405,0,1.285
545,63d53c6bc368b9fa8d33f4cf,2,30,chicken,1684522592505,1684522591240,Animals,1684522534405,0,1.455
545,63d53c6bc368b9fa8d33f4cf,2,31,wolf,1684522594276,1684522593717,Animals,1684522534405,0,1.771
545,63d53c6bc368b9fa8d33f4cf,2,32,hyena,1684522596426,1684522596016,Animals,1684522534405,0,2.15
545,63d53c6bc368b9fa8d33f4cf,2,33,direwolf,1684522598636,1684522597137,Animals,1684522534405,0,2.21
545,63d53c6bc368b9fa8d33f4cf,2,34,sabretooth tiger,1684522601387,1684522598832,Animals,1684522534405,0,2.751
545,63d53c6bc368b9fa8d33f4cf,2,35,lynx,1684522603855,1684522603380,Animals,1684522534405,0,2.468
545,63d53c6bc368b9fa8d33f4cf,2,36,panther,1684522605564,1684522605039,Animals,1684522534405,0,1.709
545,63d53c6bc368b9fa8d33f4cf,2,37,cheetah,1684522607187,1684522606476,Animals,1684522534405,0,1.623
545,63d53c6bc368b9fa8d33f4cf,2,38,snake,1684522619171,1684522618789,Animals,1684522534405,0,11.984
545,63d53c6bc368b9fa8d33f4cf,2,39,cobra,1684522619692,1684522619268,Animals,1684522534405,0,0.521
545,63d53c6bc368b9fa8d33f4cf,2,40,anaconda,1684522620482,1684522619845,Animals,1684522534405,0,0.79
545,63d53c6bc368b9fa8d33f4cf,2,41,rat,1684522622417,1684522622126,Animals,1684522534405,0,1.935
545,63d53c6bc368b9fa8d33f4cf,2,42,mouse,1684522623016,1684522622585,Animals,1684522534405,0,0.599
544,63e8326b8d067b28655586fb,2,1,tiger,1684522469836,1684522469292,Animals,1684522466581,0,3.255
544,63e8326b8d067b28655586fb,2,2,lion,1684522471196,1684522470589,Animals,1684522466581,0,1.36
