id,gender,age,condition,listnum,itemnum,item,time,starttime,age_group,rt
60fe1580147adc7ebeb315e6,F,23,Immediate,2,19,fox,1683756352983,1683756331764,young,985
60fe1580147adc7ebeb315e6,F,23,Immediate,2,20,marmot,1683756354715,1683756331764,young,1732
60fe1580147adc7ebeb315e6,F,23,Immediate,2,21,chinchilla,1683756356440,1683756331764,young,1725
60fe1580147adc7ebeb315e6,F,23,Immediate,2,22,lion,1683756359046,1683756331764,young,2606
60fe1580147adc7ebeb315e6,F,23,Immediate,2,23,tiger,1683756359773,1683756331764,young,727
60fe1580147adc7ebeb315e6,F,23,Immediate,2,24,leopard,1683756362597,1683756331764,young,2824
60fe1580147adc7ebeb315e6,F,23,Immediate,2,25,cheetah,1683756363513,1683756331764,young,916
60fe1580147adc7ebeb315e6,F,23,Immediate,2,26,zebra,1683756365465,1683756331764,young,1952
60fe1580147adc7ebeb315e6,F,23,Immediate,2,27,donkey,1683756366266,1683756331764,young,801
60fe1580147adc7ebeb315e6,F,23,Immediate,2,28,mongoose,1683756384735,1683756331764,young,18469
60fe1580147adc7ebeb315e6,F,23,Immediate,2,29,ferret,1683756385818,1683756331764,young,1083
60fe1580147adc7ebeb315e6,F,23,Immediate,2,30,clam,1683756389399,1683756331764,young,3581
60fe1580147adc7ebeb315e6,F,23,Immediate,2,31,spider,1683756390577,1683756331764,young,1178
60fe1580147adc7ebeb315e6,F,23,Immediate,2,32,bee,1683756391092,1683756331764,young,515
60fe1580147adc7ebeb315e6,F,23,Immediate,2,33,butterfly,1683756392808,1683756331764,young,1716
60fe1580147adc7ebeb315e6,F,23,Immediate,2,34,beetle,1683756394348,1683756331764,young,1540
60fe1580147adc7ebeb315e6,F,23,Immediate,2,35,snake,1683756398150,1683756331764,young,3802
60fe1580147adc7ebeb315e6,F,23,Immediate,2,36,python,1683756399116,1683756331764,young,966
60fe1580147adc7ebeb315e6,F,23,Immediate,2,37,gecko,1683756403507,1683756331764,young,4391
60fe1580147adc7ebeb315e6,F,23,Immediate,2,38,chameleon,1683756405709,1683756331764,young,2202
60fe1580147adc7ebeb315e6,F,23,Immediate,2,39,hippo,1683756407076,1683756331764,young,1367
60fe1580147adc7ebeb315e6,F,23,Immediate,2,40,rhino,1683756407864,1683756331764,young,788
60fe1580147adc7ebeb315e6,F,23,Immediate,2,41,giraffe,1683756410548,1683756331764,young,2684
60fe1580147adc7ebeb315e6,F,23,Immediate,2,42,monkey,1683756417834,1683756331764,young,7286
60fe1580147adc7ebeb315e6,F,23,Immediate,2,43,chimp,1683756420389,1683756331764,young,2555
606734f4935218ab9f94703c,M,63,Immediate,1,1,dog,1683755162667,1683755158413,old,4254
606734f4935218ab9f94703c,M,63,Immediate,1,2,cat,1683755163970,1683755158413,old,1303
606734f4935218ab9f94703c,M,63,Immediate,1,3,rabbit,1683755167843,1683755158413,old,3873
606734f4935218ab9f94703c,M,63,Immediate,1,4,chicken,1683755171354,1683755158413,old,3511
606734f4935218ab9f94703c,M,63,Immediate,1,5,hawk,1683755175026,1683755158413,old,3672
606734f4935218ab9f94703c,M,63,Immediate,1,6,eagle,1683755176988,1683755158413,old,1962
606734f4935218ab9f94703c,M,63,Immediate,1,7,bear,1683755178762,1683755158413,old,1774
606734f4935218ab9f94703c,M,63,Immediate,1,8,lion,1683755180803,1683755158413,old,2041
606734f4935218ab9f94703c,M,63,Immediate,1,9,pig,1683755185181,1683755158413,old,4378
606734f4935218ab9f94703c,M,63,Immediate,1,10,cow,1683755186499,1683755158413,old,1318
606734f4935218ab9f94703c,M,63,Immediate,1,11,mule,1683755188386,1683755158413,old,1887
606734f4935218ab9f94703c,M,63,Immediate,1,12,horse,1683755190154,1683755158413,old,1768
606734f4935218ab9f94703c,M,63,Immediate,1,13,donkey,1683755193050,1683755158413,old,2896
606734f4935218ab9f94703c,M,63,Immediate,1,14,goat,1683755196513,1683755158413,old,3463
606734f4935218ab9f94703c,M,63,Immediate,1,15,lamb,1683755198266,1683755158413,old,1753
606734f4935218ab9f94703c,M,63,Immediate,1,16,elephant,1683755204074,1683755158413,old,5808
606734f4935218ab9f94703c,M,63,Immediate,1,17,zebra,1683755205978,1683755158413,old,1904
606734f4935218ab9f94703c,M,63,Immediate,1,18,impala,1683755213466,1683755158413,old,7488
606734f4935218ab9f94703c,M,63,Immediate,1,19,cougar,1683755216034,1683755158413,old,2568
606734f4935218ab9f94703c,M,63,Immediate,1,20,girraffe,1683755224394,1683755158413,old,8360
606734f4935218ab9f94703c,M,63,Immediate,1,21,hippomatemous,1683755232641,1683755158413,old,8247
606734f4935218ab9f94703c,M,63,Immediate,1,22,rhinoaursus,1683755241610,1683755158413,old,8969
606734f4935218ab9f94703c,M,63,Immediate,2,1,dog,1683755347103,1683755344503,old,2600
606734f4935218ab9f94703c,M,63,Immediate,2,2,cat,1683755348016,1683755344503,old,913
606734f4935218ab9f94703c,M,63,Immediate,2,3,zebra,1683755349583,1683755344503,old,1567
606734f4935218ab9f94703c,M,63,Immediate,2,4,horse,1683755351751,1683755344503,old,2168
606734f4935218ab9f94703c,M,63,Immediate,2,5,pig,1683755352711,1683755344503,old,960
606734f4935218ab9f94703c,M,63,Immediate,2,6,goat,1683755354096,1683755344503,old,1385
606734f4935218ab9f94703c,M,63,Immediate,2,7,pig,1683755356528,1683755344503,old,2432
606734f4935218ab9f94703c,M,63,Immediate,2,8,cow,1683755359639,1683755344503,old,3111
606734f4935218ab9f94703c,M,63,Immediate,2,9,mule,1683755361855,1683755344503,old,2216
606734f4935218ab9f94703c,M,63,Immediate,2,10,donkey,1683755363384,1683755344503,old,1529
606734f4935218ab9f94703c,M,63,Immediate,2,11,chetah,1683755366775,1683755344503,old,3391
606734f4935218ab9f94703c,M,63,Immediate,2,12,giragge,1683755370847,1683755344503,old,4072
606734f4935218ab9f94703c,M,63,Immediate,2,13,lamb,1683755376119,1683755344503,old,5272
606734f4935218ab9f94703c,M,63,Immediate,2,14,elephant,1683755380175,1683755344503,old,4056
606734f4935218ab9f94703c,M,63,Immediate,2,15,rhinoasarus,1683755387447,1683755344503,old,7272
606734f4935218ab9f94703c,M,63,Immediate,2,16,hippo,1683755389863,1683755344503,old,2416
606734f4935218ab9f94703c,M,63,Immediate,2,17,eagle,1683755396087,1683755344503,old,6224
606734f4935218ab9f94703c,M,63,Immediate,2,18,chicken,1683755397815,1683755344503,old,1728
606734f4935218ab9f94703c,M,63,Immediate,2,19,hawk,1683755400999,1683755344503,old,3184
606734f4935218ab9f94703c,M,63,Immediate,2,20,opossum,1683755408430,1683755344503,old,7431
606734f4935218ab9f94703c,M,63,Immediate,2,21,skunk,1683755410359,1683755344503,old,1929
606734f4935218ab9f94703c,M,63,Immediate,2,22,armadillo,1683755420454,1683755344503,old,10095
606734f4935218ab9f94703c,M,63,Immediate,2,23,rat,1683755430662,1683755344503,old,10208
606734f4935218ab9f94703c,M,63,Immediate,2,24,monkey,1683755432879,1683755344503,old,2217
60b0334a2e48ac0856f33161,M,22,Delayed,2,1,dog,1684729201940,1684729198465,young,3475
60b0334a2e48ac0856f33161,M,22,Delayed,2,2,cat,1684729203087,1684729198465,young,1147
60b0334a2e48ac0856f33161,M,22,Delayed,2,3,human,1684729205812,1684729198465,young,2725
60b0334a2e48ac0856f33161,M,22,Delayed,2,4,leopard,1684729207830,1684729198465,young,2018
60b0334a2e48ac0856f33161,M,22,Delayed,2,5,tiger,1684729209202,1684729198465,young,1372
60b0334a2e48ac0856f33161,M,22,Delayed,2,6,lion,1684729211069,1684729198465,young,1867
60b0334a2e48ac0856f33161,M,22,Delayed,2,7,whale,1684729212645,1684729198465,young,1576
60b0334a2e48ac0856f33161,M,22,Delayed,2,8,dolphin,1684729214916,1684729198465,young,2271
60b0334a2e48ac0856f33161,M,22,Delayed,2,9,bear,1684729222594,1684729198465,young,7678
60b0334a2e48ac0856f33161,M,22,Delayed,2,10,opposum,1684729231252,1684729198465,young,8658
60b0334a2e48ac0856f33161,M,22,Delayed,2,11,squirrel,1684729233258,1684729198465,young,2006
60b0334a2e48ac0856f33161,M,22,Delayed,2,12,hamster,1684729236827,1684729198465,young,3569
60b0334a2e48ac0856f33161,M,22,Delayed,2,13,guineapig,1684729239876,1684729198465,young,3049
60b0334a2e48ac0856f33161,M,22,Delayed,2,14,racoon,1684729259818,1684729198465,young,19942
60b0334a2e48ac0856f33161,M,22,Delayed,2,15,koala,1684729271688,1684729198465,young,11870
60b0334a2e48ac0856f33161,M,22,Delayed,2,16,panda,1684729275375,1684729198465,young,3687
60b0334a2e48ac0856f33161,M,22,Delayed,2,17,penguin,1684729284210,1684729198465,young,8835
63014447bcd5b69388099876,F,18,Delayed,2,1,elephant,1684715468132,1684715460540,young,7592
63014447bcd5b69388099876,F,18,Delayed,2,2,cheetah,1684715477044,1684715460540,young,8912
63014447bcd5b69388099876,F,18,Delayed,2,3,tiger,1684715480831,1684715460540,young,3787
63014447bcd5b69388099876,F,18,Delayed,2,4,tiger,1684715506046,1684715460540,young,25215
63014447bcd5b69388099876,F,18,Delayed,2,5,squirrel,1684715511284,1684715460540,young,5238
63014447bcd5b69388099876,F,18,Delayed,2,6,hippo,1684715517423,1684715460540,young,6139
63014447bcd5b69388099876,F,18,Delayed,2,7,pig,1684715519771,1684715460540,young,2348
63312d50b69dc2a2122ed1c2,F,21,Delayed,2,1,cat,1684694670480,1684694668428,young,2052
63312d50b69dc2a2122ed1c2,F,21,Delayed,2,2,dog,1684694671493,1684694668428,young,1013
63312d50b69dc2a2122ed1c2,F,21,Delayed,2,3,monnkey,1684694672750,1684694668428,young,1257
63312d50b69dc2a2122ed1c2,F,21,Delayed,2,4,horse,1684694675452,1684694668428,young,2702
63312d50b69dc2a2122ed1c2,F,21,Delayed,2,5,bug,1684694678103,1684694668428,young,2651
63312d50b69dc2a2122ed1c2,F,21,Delayed,2,6,insect,1684694680444,1684694668428,young,2341
63312d50b69dc2a2122ed1c2,F,21,Delayed,2,7,caterpillar,1684694685004,1684694668428,young,4560
63312d50b69dc2a2122ed1c2,F,21,Delayed,2,8,gorilla,1684694688107,1684694668428,young,3103
63312d50b69dc2a2122ed1c2,F,21,Delayed,2,9,turtle,1684694690988,1684694668428,young,2881
63312d50b69dc2a2122ed1c2,F,21,Delayed,2,10,lizard,1684694693143,1684694668428,young,2155
63312d50b69dc2a2122ed1c2,F,21,Delayed,2,11,giraffe,1684694696562,1684694668428,young,3419
63312d50b69dc2a2122ed1c2,F,21,Delayed,2,12,elephant,1684694700446,1684694668428,young,3884
63312d50b69dc2a2122ed1c2,F,21,Delayed,2,13,zebra,1684694705362,1684694668428,young,4916
63312d50b69dc2a2122ed1c2,F,21,Delayed,2,14,lion,1684694707031,1684694668428,young,1669
63312d50b69dc2a2122ed1c2,F,21,Delayed,2,15,tiger,1684694708244,1684694668428,young,1213
63312d50b69dc2a2122ed1c2,F,21,Delayed,2,16,orangutan,1684694721356,1684694668428,young,13112
63312d50b69dc2a2122ed1c2,F,21,Delayed,2,17,chimp,1684694730767,1684694668428,young,9411
63312d50b69dc2a2122ed1c2,F,21,Delayed,2,18,caracal,1684694737633,1684694668428,young,6866
63312d50b69dc2a2122ed1c2,F,21,Delayed,2,19,serval,1684694739102,1684694668428,young,1469
63312d50b69dc2a2122ed1c2,F,21,Delayed,2,20,shark,1684694743673,1684694668428,young,4571
63312d50b69dc2a2122ed1c2,F,21,Delayed,2,21,fish,1684694745597,1684694668428,young,1924
63312d50b69dc2a2122ed1c2,F,21,Delayed,2,22,mammoth,1684694747942,1684694668428,young,2345
63312d50b69dc2a2122ed1c2,F,21,Delayed,2,23,sabertooth,1684694752810,1684694668428,young,4868
61019c7bfef4b6c8de7d5f55,F,19,Delayed,2,1,flamingo,1684694142835,1684694140034,young,2801
61019c7bfef4b6c8de7d5f55,F,19,Delayed,2,2,giraffe,1684694144627,1684694140034,young,1792
61019c7bfef4b6c8de7d5f55,F,19,Delayed,2,3,monkey,1684694151261,1684694140034,young,6634
61019c7bfef4b6c8de7d5f55,F,19,Delayed,2,4,chimpanzee,1684694153624,1684694140034,young,2363
61019c7bfef4b6c8de7d5f55,F,19,Delayed,2,5,dolphin,1684694156242,1684694140034,young,2618
61019c7bfef4b6c8de7d5f55,F,19,Delayed,2,6,penguin,1684694157790,1684694140034,young,1548
61019c7bfef4b6c8de7d5f55,F,19,Delayed,2,7,dog,1684694159390,1684694140034,young,1600
61019c7bfef4b6c8de7d5f55,F,19,Delayed,2,8,cat,1684694160410,1684694140034,young,1020
61019c7bfef4b6c8de7d5f55,F,19,Delayed,2,9,lizard,1684694161955,1684694140034,young,1545
61019c7bfef4b6c8de7d5f55,F,19,Delayed,2,10,fish,1684694165674,1684694140034,young,3719
61019c7bfef4b6c8de7d5f55,F,19,Delayed,2,11,starfish,1684694168059,1684694140034,young,2385
61019c7bfef4b6c8de7d5f55,F,19,Delayed,2,12,seahorse,1684694170100,1684694140034,young,2041
61019c7bfef4b6c8de7d5f55,F,19,Delayed,2,13,octopus,1684694173575,1684694140034,young,3475
61019c7bfef4b6c8de7d5f55,F,19,Delayed,2,14,sealion,1684694177718,1684694140034,young,4143
61019c7bfef4b6c8de7d5f55,F,19,Delayed,2,15,lion,1684694178774,1684694140034,young,1056
61019c7bfef4b6c8de7d5f55,F,19,Delayed,2,16,tiger,1684694179978,1684694140034,young,1204
61019c7bfef4b6c8de7d5f55,F,19,Delayed,2,17,leopard,1684694191311,1684694140034,young,11333
61019c7bfef4b6c8de7d5f55,F,19,Delayed,2,18,elephant,1684694194666,1684694140034,young,3355
61019c7bfef4b6c8de7d5f55,F,19,Delayed,2,19,seagull,1684694199177,1684694140034,young,4511
61019c7bfef4b6c8de7d5f55,F,19,Delayed,2,20,blobfish,1684694213256,1684694140034,young,14079
61019c7bfef4b6c8de7d5f55,F,19,Delayed,2,21,clownfish,1684694214969,1684694140034,young,1713
61019c7bfef4b6c8de7d5f55,F,19,Delayed,2,22,rabbit,1684694224677,1684694140034,young,9708
61019c7bfef4b6c8de7d5f55,F,19,Delayed,2,23,guineapig,1684694229915,1684694140034,young,5238
6317afadedfd0a63eb5d0522,F,62,Delayed,2,1,cat,1684681847363,1684681843420,old,3943
6317afadedfd0a63eb5d0522,F,62,Delayed,2,2,dog,1684681848834,1684681843420,old,1471
6317afadedfd0a63eb5d0522,F,62,Delayed,2,3,bird,1684681850490,1684681843420,old,1656
6317afadedfd0a63eb5d0522,F,62,Delayed,2,4,bear,1684681853682,1684681843420,old,3192
6317afadedfd0a63eb5d0522,F,62,Delayed,2,5,lion,1684681857714,1684681843420,old,4032
6317afadedfd0a63eb5d0522,F,62,Delayed,2,6,monkey,1684681859946,1684681843420,old,2232
6317afadedfd0a63eb5d0522,F,62,Delayed,2,7,gorilla,1684681864314,1684681843420,old,4368
6317afadedfd0a63eb5d0522,F,62,Delayed,2,8,shrew,1684681868330,1684681843420,old,4016
6317afadedfd0a63eb5d0522,F,62,Delayed,2,9,zebra,1684681870450,1684681843420,old,2120
6317afadedfd0a63eb5d0522,F,62,Delayed,2,10,donkey,1684681872746,1684681843420,old,2296
6317afadedfd0a63eb5d0522,F,62,Delayed,2,11,moose,1684681874338,1684681843420,old,1592
6317afadedfd0a63eb5d0522,F,62,Delayed,2,12,camel,1684681876090,1684681843420,old,1752
6317afadedfd0a63eb5d0522,F,62,Delayed,2,13,groundhog,1684681880282,1684681843420,old,4192
6317afadedfd0a63eb5d0522,F,62,Delayed,2,14,mole,1684681883402,1684681843420,old,3120
6317afadedfd0a63eb5d0522,F,62,Delayed,2,15,tiger,1684681889154,1684681843420,old,5752
6317afadedfd0a63eb5d0522,F,62,Delayed,2,16,elephant,1684681891122,1684681843420,old,1968
6317afadedfd0a63eb5d0522,F,62,Delayed,2,17,whale,1684681893386,1684681843420,old,2264
6317afadedfd0a63eb5d0522,F,62,Delayed,2,18,dolphin,1684681896122,1684681843420,old,2736
6317afadedfd0a63eb5d0522,F,62,Delayed,2,19,jackrabbit,1684681900602,1684681843420,old,4480
6317afadedfd0a63eb5d0522,F,62,Delayed,2,20,segull,1684681903970,1684681843420,old,3368
6317afadedfd0a63eb5d0522,F,62,Delayed,2,21,horse,1684681907546,1684681843420,old,3576
6317afadedfd0a63eb5d0522,F,62,Delayed,2,22,pony,1684681908938,1684681843420,old,1392
6317afadedfd0a63eb5d0522,F,62,Delayed,2,23,hamster,1684681911010,1684681843420,old,2072
6317afadedfd0a63eb5d0522,F,62,Delayed,2,24,gerbil,1684681912746,1684681843420,old,1736
6317afadedfd0a63eb5d0522,F,62,Delayed,2,25,hippo,1684681917482,1684681843420,old,4736
6317afadedfd0a63eb5d0522,F,62,Delayed,2,26,owl,1684681923354,1684681843420,old,5872
6317afadedfd0a63eb5d0522,F,62,Delayed,2,27,kitten,1684681926698,1684681843420,old,3344
6317afadedfd0a63eb5d0522,F,62,Delayed,2,28,puppy,1684681930554,1684681843420,old,3856
5bb7716f0b651100015c927f,M,23,Delayed,2,1,rhino,1684676259610,1684676257457,young,2153
5bb7716f0b651100015c927f,M,23,Delayed,2,2,walrus,1684676260883,1684676257457,young,1273
5bb7716f0b651100015c927f,M,23,Delayed,2,3,killerwhale,1684676263078,1684676257457,young,2195
5bb7716f0b651100015c927f,M,23,Delayed,2,4,fly,1684676263990,1684676257457,young,912
5bb7716f0b651100015c927f,M,23,Delayed,2,5,stringray,1684676266080,1684676257457,young,2090
5bb7716f0b651100015c927f,M,23,Delayed,2,6,dragonfly,1684676268426,1684676257457,young,2346
5bb7716f0b651100015c927f,M,23,Delayed,2,7,lion,1684676269864,1684676257457,young,1438
5bb7716f0b651100015c927f,M,23,Delayed,2,8,pig,1684676270425,1684676257457,young,561
5bb7716f0b651100015c927f,M,23,Delayed,2,9,giraffe,1684676272665,1684676257457,young,2240
5bb7716f0b651100015c927f,M,23,Delayed,2,10,hippo,1684676274756,1684676257457,young,2091
5bb7716f0b651100015c927f,M,23,Delayed,2,11,mosqiuto,1684676279482,1684676257457,young,4726
5bb7716f0b651100015c927f,M,23,Delayed,2,12,dog,1684676281372,1684676257457,young,1890
5bb7716f0b651100015c927f,M,23,Delayed,2,13,cat,1684676281812,1684676257457,young,440
5bb7716f0b651100015c927f,M,23,Delayed,2,14,goldfish,1684676284128,1684676257457,young,2316
5bb7716f0b651100015c927f,M,23,Delayed,2,15,seaurchin,1684676286749,1684676257457,young,2621
5bb7716f0b651100015c927f,M,23,Delayed,2,16,swordfish,1684676289210,1684676257457,young,2461
5bb7716f0b651100015c927f,M,23,Delayed,2,17,greatwhiteshark,1684676293069,1684676257457,young,3859
5bb7716f0b651100015c927f,M,23,Delayed,2,18,tigershark,1684676295129,1684676257457,young,2060
5bb7716f0b651100015c927f,M,23,Delayed,2,19,elephant,1684676298231,1684676257457,young,3102
5bb7716f0b651100015c927f,M,23,Delayed,2,20,hyena,1684676300537,1684676257457,young,2306
5bb7716f0b651100015c927f,M,23,Delayed,2,21,wildafricandog,1684676303439,1684676257457,young,2902
5bb7716f0b651100015c927f,M,23,Delayed,2,22,penguin,1684676305950,1684676257457,young,2511
5bb7716f0b651100015c927f,M,23,Delayed,2,23,greywolf,1684676307428,1684676257457,young,1478
5bb7716f0b651100015c927f,M,23,Delayed,2,24,blackbar,1684676309107,1684676257457,young,1679
5bb7716f0b651100015c927f,M,23,Delayed,2,25,grizzlybear,1684676311503,1684676257457,young,2396
5bb7716f0b651100015c927f,M,23,Delayed,2,26,polarbear,1684676313342,1684676257457,young,1839
5bb7716f0b651100015c927f,M,23,Delayed,2,27,buffalo,1684676317341,1684676257457,young,3999
5bb7716f0b651100015c927f,M,23,Delayed,2,28,americanbison,1684676319967,1684676257457,young,2626
5bb7716f0b651100015c927f,M,23,Delayed,2,29,beaver,1684676320814,1684676257457,young,847
5bb7716f0b651100015c927f,M,23,Delayed,2,30,mongoose,1684676324669,1684676257457,young,3855
5bb7716f0b651100015c927f,M,23,Delayed,2,31,cobra,1684676326117,1684676257457,young,1448
5bb7716f0b651100015c927f,M,23,Delayed,2,32,copperhead,1684676328863,1684676257457,young,2746
5bb7716f0b651100015c927f,M,23,Delayed,2,33,rattlesnake,1684676331901,1684676257457,young,3038
5bb7716f0b651100015c927f,M,23,Delayed,2,34,groundhog,1684676338261,1684676257457,young,6360
5bb7716f0b651100015c927f,M,23,Delayed,2,35,squirrel,1684676339584,1684676257457,young,1323
5bb7716f0b651100015c927f,M,23,Delayed,2,36,rat,1684676340612,1684676257457,young,1028
5bb7716f0b651100015c927f,M,23,Delayed,2,37,mouse,1684676341574,1684676257457,young,962
5bb7716f0b651100015c927f,M,23,Delayed,2,38,termite,1684676343472,1684676257457,young,1898
6413ba814d48703a89b5ee31,M,19,Delayed,2,1,fox,1684643268464,1684643263609,young,4855
6413ba814d48703a89b5ee31,M,19,Delayed,2,2,bird,1684643270560,1684643263609,young,2096
6413ba814d48703a89b5ee31,M,19,Delayed,2,3,eagle,1684643271696,1684643263609,young,1136
6413ba814d48703a89b5ee31,M,19,Delayed,2,4,pigeon,1684643274016,1684643263609,young,2320
6413ba814d48703a89b5ee31,M,19,Delayed,2,5,rat,1684643274992,1684643263609,young,976
6413ba814d48703a89b5ee31,M,19,Delayed,2,6,squirrel,1684643276864,1684643263609,young,1872
6413ba814d48703a89b5ee31,M,19,Delayed,2,7,mouse,1684643278561,1684643263609,young,1697
6413ba814d48703a89b5ee31,M,19,Delayed,2,8,nudibranch,1684643286409,1684643263609,young,7848
6413ba814d48703a89b5ee31,M,19,Delayed,2,9,clam,1684643290434,1684643263609,young,4025
6413ba814d48703a89b5ee31,M,19,Delayed,2,10,oyster,1684643291818,1684643263609,young,1384
6413ba814d48703a89b5ee31,M,19,Delayed,2,11,mollusk,1684643293954,1684643263609,young,2136
6413ba814d48703a89b5ee31,M,19,Delayed,2,12,scallop,1684643295666,1684643263609,young,1712
6413ba814d48703a89b5ee31,M,19,Delayed,2,13,geoduck,1684643299795,1684643263609,young,4129
6413ba814d48703a89b5ee31,M,19,Delayed,2,14,duck,1684643301732,1684643263609,young,1937
6413ba814d48703a89b5ee31,M,19,Delayed,2,15,goose,1684643303068,1684643263609,young,1336
6413ba814d48703a89b5ee31,M,19,Delayed,2,16,hawk,1684643305268,1684643263609,young,2200
6413ba814d48703a89b5ee31,M,19,Delayed,2,17,monkey,1684643310733,1684643263609,young,5465
6413ba814d48703a89b5ee31,M,19,Delayed,2,18,capuchin,1684643313253,1684643263609,young,2520
6413ba814d48703a89b5ee31,M,19,Delayed,2,19,ape,1684643314917,1684643263609,young,1664
6413ba814d48703a89b5ee31,M,19,Delayed,2,20,gorilla,1684643316381,1684643263609,young,1464
6413ba814d48703a89b5ee31,M,19,Delayed,2,21,deer,1684643320053,1684643263609,young,3672
6413ba814d48703a89b5ee31,M,19,Delayed,2,22,gazelle,1684643322686,1684643263609,young,2633
6413ba814d48703a89b5ee31,M,19,Delayed,2,23,fallowdeer,1684643329150,1684643263609,young,6464
6413ba814d48703a89b5ee31,M,19,Delayed,2,24,possum,1684643337087,1684643263609,young,7937
6413ba814d48703a89b5ee31,M,19,Delayed,2,25,koala,1684643342752,1684643263609,young,5665
60ff78f6695b4e27b7eb17bb,F,25,Delayed,2,1,zebra,1684635305773,1684635301618,young,4155
60ff78f6695b4e27b7eb17bb,F,25,Delayed,2,2,owl,1684635306643,1684635301618,young,870
60ff78f6695b4e27b7eb17bb,F,25,Delayed,2,3,lion,1684635307742,1684635301618,young,1099
60ff78f6695b4e27b7eb17bb,F,25,Delayed,2,4,tiger,1684635309324,1684635301618,young,1582
60ff78f6695b4e27b7eb17bb,F,25,Delayed,2,5,bear,1684635310334,1684635301618,young,1010
60ff78f6695b4e27b7eb17bb,F,25,Delayed,2,6,cat,1684635311680,1684635301618,young,1346
60ff78f6695b4e27b7eb17bb,F,25,Delayed,2,7,mouse,1684635312677,1684635301618,young,997
60ff78f6695b4e27b7eb17bb,F,25,Delayed,2,8,gerbil,1684635313830,1684635301618,young,1153
60ff78f6695b4e27b7eb17bb,F,25,Delayed,2,9,dog,1684635314482,1684635301618,young,652
60ff78f6695b4e27b7eb17bb,F,25,Delayed,2,10,parrot,1684635315575,1684635301618,young,1093
60ff78f6695b4e27b7eb17bb,F,25,Delayed,2,11,bird,1684635316850,1684635301618,young,1275
60ff78f6695b4e27b7eb17bb,F,25,Delayed,2,12,bunny,1684635319038,1684635301618,young,2188
60ff78f6695b4e27b7eb17bb,F,25,Delayed,2,13,emu,1684635321463,1684635301618,young,2425
60ff78f6695b4e27b7eb17bb,F,25,Delayed,2,14,ostritch,1684635323965,1684635301618,young,2502
60ff78f6695b4e27b7eb17bb,F,25,Delayed,2,15,mink,1684635325780,1684635301618,young,1815
60ff78f6695b4e27b7eb17bb,F,25,Delayed,2,16,monkey,1684635327237,1684635301618,young,1457
60ff78f6695b4e27b7eb17bb,F,25,Delayed,2,17,ape,1684635327723,1684635301618,young,486
60ff78f6695b4e27b7eb17bb,F,25,Delayed,2,18,chimp,1684635329170,1684635301618,young,1447
60ff78f6695b4e27b7eb17bb,F,25,Delayed,2,19,frog,1684635331943,1684635301618,young,2773
60ff78f6695b4e27b7eb17bb,F,25,Delayed,2,20,turtle,1684635334494,1684635301618,young,2551
60ff78f6695b4e27b7eb17bb,F,25,Delayed,2,21,giraffe,1684635337328,1684635301618,young,2834
60ff78f6695b4e27b7eb17bb,F,25,Delayed,2,22,hippo,1684635338755,1684635301618,young,1427
60ff78f6695b4e27b7eb17bb,F,25,Delayed,2,23,rhino,1684635340050,1684635301618,young,1295
60ff78f6695b4e27b7eb17bb,F,25,Delayed,2,24,dinosaur,1684635342188,1684635301618,young,2138
60ff78f6695b4e27b7eb17bb,F,25,Delayed,2,25,duck,1684635346917,1684635301618,young,4729
60ff78f6695b4e27b7eb17bb,F,25,Delayed,2,26,dingo,1684635351154,1684635301618,young,4237
60ff78f6695b4e27b7eb17bb,F,25,Delayed,2,27,pig,1684635355100,1684635301618,young,3946
60ff78f6695b4e27b7eb17bb,F,25,Delayed,2,28,chicken,1684635356402,1684635301618,young,1302
60ff78f6695b4e27b7eb17bb,F,25,Delayed,2,29,cow,1684635356870,1684635301618,young,468
60ff78f6695b4e27b7eb17bb,F,25,Delayed,2,30,sheep,1684635357681,1684635301618,young,811
60ff78f6695b4e27b7eb17bb,F,25,Delayed,2,31,goat,1684635365833,1684635301618,young,8152
60ff78f6695b4e27b7eb17bb,F,25,Delayed,2,32,iguana,1684635371489,1684635301618,young,5656
60ff78f6695b4e27b7eb17bb,F,25,Delayed,2,33,gecko,1684635373601,1684635301618,young,2112
60ff78f6695b4e27b7eb17bb,F,25,Delayed,2,34,chameleon,1684635375846,1684635301618,young,2245
60ff78f6695b4e27b7eb17bb,F,25,Delayed,2,35,penguin,1684635388900,1684635301618,young,13054
60ff78f6695b4e27b7eb17bb,F,25,Delayed,2,36,walrus,1684635391261,1684635301618,young,2361
60ff78f6695b4e27b7eb17bb,F,25,Delayed,2,37,racoon,1684635392777,1684635301618,young,1516
63d7ef26d68b635f0f481a6f,M,24,Delayed,2,1,pig,1684631399844,1684631393025,young,6819
63d7ef26d68b635f0f481a6f,M,24,Delayed,2,2,lion,1684631402351,1684631393025,young,2507
63d7ef26d68b635f0f481a6f,M,24,Delayed,2,3,caty,1684631404178,1684631393025,young,1827
63d7ef26d68b635f0f481a6f,M,24,Delayed,2,4,dog,1684631407124,1684631393025,young,2946
63d7ef26d68b635f0f481a6f,M,24,Delayed,2,5,lizard,1684631415019,1684631393025,young,7895
63d7ef26d68b635f0f481a6f,M,24,Delayed,2,6,mice,1684631418080,1684631393025,young,3061
63d7ef26d68b635f0f481a6f,M,24,Delayed,2,7,rat,1684631421016,1684631393025,young,2936
